,Document,Topic,Name,Top_n_words,Probability,Representative_document
29,aseguran mdicos que prohibir vapeadores quita opciones para dejar de fumar #regulacinnoprohibicin,0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,1.0,False
30,"rt : los invitamos a seguir este video donde se hablar ms de los vapeadores y su efecto real, nada d",-1,-1_rt_vapeadores_vapeo_vapear,rt - vapeadores - vapeo - vapear - plstico - murieron - ayer - mas - exconsejero - corte,0.0,False
31,rt : el tema de #regulacinnoprohibicin va mucho ms all de los vapeadores. se trata de preservar libertades,3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,0.8860487079350527,False
32,"agradezco a los medios de comunicacin por su inters sobre este foro: ""mitos y realidades del vapeo haca dnde debe ir mxico?"" escuchar a expertas y expertos en el tema fortalece el trabajo legislativo y la toma decisiones. #regulacinnoprohibicin",-1,-1_rt_vapeadores_vapeo_vapear,rt - vapeadores - vapeo - vapear - plstico - murieron - ayer - mas - exconsejero - corte,0.0,False
33,"rt : el uso de los vapeadores se debe de regular ms no prohibir, el gobierno ya no haya ni que hacer para joder #regulacinnoprohi",2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.7181876165055591,False
34,rt : los ciudadanos que vapeamos solo exigimos algo #regulacinnoprohibicin el negar el #vapeo es cerrar la puerta a mas fumador,0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,0.9132293146630637,False
35,"rt : agradezco a los medios de comunicacin por su inters sobre este foro: ""mitos y realidades del vapeo haca dnde debe ir m",3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,0.8860487079350527,False
36,"si no pueden con sus mismos datos, como quieren defender sus decretos? #prohibidoprohibir #vapeadores #vapearnoesfumar",3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,0.8860487079350527,False
37,"jjajajja, ntp lo hago de chill no me drogo, tan solo quisiera vapear, pero algn da lo hare.",1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.9704193790464819,False
38,rt : lo que nos queda por hacer a los millones de usuarios del #vapeo en mxico es no quedarnos callados es defender nuestros d,3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,0.8860487079350527,False
39,rt : #regulacinnoprohibicin hagamos saber que el uso de los vapeadores no es nocivo para la salud,2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.9586205095739433,False
40,"vapear no es fumar. no hay combustin, ni alquitrn, ni los componentes txicas que lleva el tabaco. lo nico que comparten a veces es la nicotina, as que ponerte un parche nicorette tambin es fumar o comerte un tomate (que tambin lleva nicotina) a ver si estudiamos.",0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,1.0,False
41,"rt : actualizacin cochrane muestra que existe ""certeza alta"" sobre la mayor eficacia de #vapeo para dejar de fumar comparad",0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,0.8914344989531077,False
42,rt : t lanza campaa contra vapeadores; busca evitar que lleguen a menores de edad,-1,-1_rt_vapeadores_vapeo_vapear,rt - vapeadores - vapeo - vapear - plstico - murieron - ayer - mas - exconsejero - corte,0.0,False
43,"#lomsvisto durante el trmite de la reforma tributaria que se viene gestando en colombia, se radic la iniciativa de establecer un impuesto del % ad valorem a los productos de vapeo.hoy, esta propuesta no tuvo eco y no fue tenida en cuenta dentro de esta reforma. asovape",3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,1.0,False
44,se demostr que el vapeo es ms peligroso porque las industrias tabaqueras y farmacuticas tienen mas plata para pagar cometas que el vapeo en si. a quien le sirve mas?,-1,-1_rt_vapeadores_vapeo_vapear,rt - vapeadores - vapeo - vapear - plstico - murieron - ayer - mas - exconsejero - corte,0.0,False
45,"rubius diciendo que va a dejar de vapear, hasta no ver no creer xddd",1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.6953033306420716,False
46,"rt : ayer, de noviembre de , murieron mexicanos por fumar. no muri ninguno por vapear.",-1,-1_rt_vapeadores_vapeo_vapear,rt - vapeadores - vapeo - vapear - plstico - murieron - ayer - mas - exconsejero - corte,0.0,False
47,"a pesar de tener hasta componentes qumicos txicos, cigarrillos electrnicos se promocionan con sabores atractivos para nias, nios y adolescentes la venta de vapeadores a menores d edad debe ser prohibida colombia debe contar con #leyvapeadoresregulados #nomscortinasdehumo",3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,1.0,True
48,vena escuchando en el metro una conversacin sobre vapeadores de altura. menuda industria. a m de niato no se me hubiese ocurrido fliparme con el vapeo. nunca he tenido madera de guay.,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.6451023409198144,False
49,trabajo en el sector farmacutico y el ser humano es el animal ms adicto que hay quizs el occidental blanco con formacin fumar menos tabaco quemado (pero ya est el vapeo q es cool) pero el resto de poblacin cada vez ms adicta a l nicotina por la va q sea y espera a,0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,1.0,False
50,"se la habis liado cojonuda a todos los medios que se han echo eco, la prohibicin de refiere exclusivamente a los dispositivos de tabaco calentado. los vapeadores no usan tabaco.",0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,1.0,False
51,"rt : voy a decir algo que no s si cierto, pero los vapeadores son ms dainos que el tabaco y por eso los vamos a seguir prohibi",0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,1.0,False
52,en mi opinin vapear no debera estar permitido en ningn espacio cerrado.,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.6953033306420716,False
53,rt : hoy en la conferencia matutina el presidente lpez obrador volvi a arremeter en contra de los vapeadores con afirmaciones,-1,-1_rt_vapeadores_vapeo_vapear,rt - vapeadores - vapeo - vapear - plstico - murieron - ayer - mas - exconsejero - corte,0.0,False
54,atencin! vapear eventualmente lleva a fumar. el tabaquismo es la primera causa prevenible de enfermedad y muerte a nivel mundial. #vapeartedaa #vapearesfumar #djaloya,0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,0.8716256389604933,False
55,rt : te esperamos a las :00 hora colombiana para hablar con de sobre la regulacin del vapeo en c,-1,-1_rt_vapeadores_vapeo_vapear,rt - vapeadores - vapeo - vapear - plstico - murieron - ayer - mas - exconsejero - corte,0.0,False
56,"rt : nunca va a dejar de impresionarme ese fenmeno de vapear en clase. pues, por qu, por qu pensaras que vapear en clase e",1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.7134099758080927,True
57,"#vapear tienen muchos menos txicos dainos en comparacin con el fumado, dice jacob george, de la universidad de dundee. lea:",0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,1.0,False
58,rt : dejando de fumar o vapear es un viaje tambin. empieza tu viaje para dejar de fumar o vapear ahora y sigue avanzando .,0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,0.8317046578729015,False
59,"una buena medida sera hacer como en reino unido y otros pases europeos y promover el vapeo como forma de abandonar el tabaco, en vez de demonizarlo por las presiones de las farmacuticas.",0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,1.0,False
60,"deberamos revisar cmo esto nos puede daar, satanzamos el cigarrillo por sus supuestos daos y ste aparentemente muestra consecuencias en menor tiempo pero no hablamos nada, yo tambin vapeo, y el ""de vez en cuando"" no te salva de que te de alguna enfermedad",0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,1.0,False
61,"#vapeadores adems de causarte cncer, tambin provocan caries",-1,-1_rt_vapeadores_vapeo_vapear,rt - vapeadores - vapeo - vapear - plstico - murieron - ayer - mas - exconsejero - corte,0.0,False
62,rt : recuerdaque sigue abierta nuestra recogida de firmas en favor del vapeo. firma para que las tiendas especializadas no teng,-1,-1_rt_vapeadores_vapeo_vapear,rt - vapeadores - vapeo - vapear - plstico - murieron - ayer - mas - exconsejero - corte,0.0,False
63,desmontamos algunos de los mitos del #vapeo: son ms sanos los cigarrillos elctricos que los tradicionales ? ayudan a dejar de fumar ? #salud #tabaco #adicciones,0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,0.9090130150460107,True
64,para los que piensan que vapear es una moda,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.763406108965687,False
65,xq a los cigarros no los sacan del mercado? yaq son igual o mas danios q los vapeadores yaq en el cigarro aspiras mas de mil particulas proveniente de la combustion del mismo y de las cuales se indentificaron potencialmente danias; pero enfin solo don dinero cuenta para ud,0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,0.979450772571325,False
66,"rt : ojo al dato: un cigarrillo tiene aprox mg de nicotina; los vapeadores llegan a tener hasta mg, es decir, el eq",0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,1.0,False
67,"ayer, de diciembre de , murieron mexicanos por fumar. no muri ninguno por vapear.",-1,-1_rt_vapeadores_vapeo_vapear,rt - vapeadores - vapeo - vapear - plstico - murieron - ayer - mas - exconsejero - corte,0.0,False
68,"vayan contemplando si esperamos gobiernos inclusivos basados en la ciencia... hablan en su perfil de un precursor de mtodos disruptivos... el vapeo es eso , tecnologa diaruptiva, el dia que gusten debatimos el tema, somos millones de usuarios en mexico. soy vocero",3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,0.8860487079350527,False
69,rt : ante la necesidad de dejar de #fumar muchas personas recurren a los #vapeadores bajo la creencia de que no producen d,-1,-1_rt_vapeadores_vapeo_vapear,rt - vapeadores - vapeo - vapear - plstico - murieron - ayer - mas - exconsejero - corte,0.0,False
70,"rt : britney griner fue detenida en febrero pasado, en mosc, por llevar cartuchos de vapeo en su equipaje, afortunadamente ya fue",-1,-1_rt_vapeadores_vapeo_vapear,rt - vapeadores - vapeo - vapear - plstico - murieron - ayer - mas - exconsejero - corte,0.0,False
71,"rt : nos contaba que llevaba aos fumando, pero desde que empez a #vapear su vida ha mejorado considerablem",0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,0.7714415037295205,False
72,rt : brittney griner detenida en mosc con cartuchos de vapeo que contenan aceite de hachs. la cia la intercambi por vic,-1,-1_rt_vapeadores_vapeo_vapear,rt - vapeadores - vapeo - vapear - plstico - murieron - ayer - mas - exconsejero - corte,0.0,False
73,"humos letales, miniserie anim que de la mano del artista manga yitansan, da forma a la campaa para prevenir el consumo de tabaco y vapeadores en las y los adolescentes. a continuacin el primer captulo ya disponible #fumarmata",0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,0.8345785267094648,False
74,soy yo o vapear ya da ladilla,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,1.0,False
75,"el problema de la salud en mxico es grande. hay personas que no quieren el etiquetado de alimentos, la prohibicin de vapeadores, cigarros y glifosato. los intereses econmicos siempre se ponen por enfrente ante las buenas propuestas que ayuden a los mexicanos",3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,1.0,False
76,"iniciamos segunda etapa de la campaa ""jaque al vape"" te gusta vapear? estudios han demostrado que el consumo y uso de cigarrillos electrnicos puede causar lesin pulmonar. #djaloya #denncialoya #vapeartedaa #elvapeteacortalavida",0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,0.779126226541311,False
77,rt : mi hermano tiene aos y acaba de volver de cita con el cardilogo con una miocarditis por culpa de vapear. a riesg,2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.854630424615433,False
78,"rt : si tienen la oportunidad de vapear, desaprovchenla.",1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.8337074012934886,False
79,modificacin articulo de la ley de : regulacin y uso de vapeadores y cigarrillo electrnico el senado #colombia aprueba segundo debate y contina tramite ponentes,3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,1.0,False
80,"es una pena que la juventud actual se jacte de ""poder fumar"" (o vapear)... es un riesgo muy alto",0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,1.0,False
81,"rt : ""117 razones para dejar de vapear cigarrillos electrnicos. la nicotina inhalada es tan adictiva que la mitad de los fuma",0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,1.0,False
82,"no hay estudios que indiquen la miocarditis como efecto de los vapeadores. sobre las vacunas, por otra parte, s.",2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.7969850884075965,False
83,tengo una amiga que trabaja en una empresa muy famosa de tabaco y venden vapeadores y crame que ellos si saben que eso es una mierda!,0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,1.0,False
84,yo no vapeo. yo le estoy hablando de estudios y la academia quiero ver lo que usted dice con relacion al diagnostico de miocarditis. yo no estoy basando nada en mi experiencia responda algo que aporte.,2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.8481126041524885,False
85,"conoce el documento ""anlisis cromatogrfico detecta sustancias txicas en vapeadores""",2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.9836711556945373,False
86,hay vapeadores con sabor a bebida energtica.,0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,1.0,False
87,#wholesale #distributor #trending #eliquid #vaporwave #vapor #vapelife #supplies #jammonster #usa #best #offers #vaping #vapespecial #vapecommunity #vapejuice #onlinestore #vaporeon #choreboy #scrubbers #vapear,-1,-1_rt_vapeadores_vapeo_vapear,rt - vapeadores - vapeo - vapear - plstico - murieron - ayer - mas - exconsejero - corte,0.0,True
88,"me encantaba el exceso de alcohol y vapear y ahora me tomo dos tequilas y me da asco y ya no he comprado un vape desde hace mes y medio, q me pas??? jajajaj",-1,-1_rt_vapeadores_vapeo_vapear,rt - vapeadores - vapeo - vapear - plstico - murieron - ayer - mas - exconsejero - corte,0.0,False
89,"mitos del vapeo, es importante contar con informacin cientfica y contrastada.",1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.5540667162621216,False
90,"buenos das para todos! - no olviden comer fruta - coman verduras en su almuerzo - protector solar todos los das (7 am, am y pm) - eviten fumar y/o vapear, no es el ahora, es el futuro",0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,1.0,False
91,eso es vapear? cuidado ..est implicada en enfermedades pulmonares..,2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.8580904293072363,False
92,rt : cigarrillos electrnicos / vapeadores son seguros? se recomiendan para dejar de fumar? son adictivos? abro hilo,0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,1.0,False
93,"pero los vapeadores dicen...es una campaa, bla,bla, aunque les demuestres cientficamente, no lo dejaran...asi son algunos humanos",1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.5984829160733827,False
94,"rt : ayer, de diciembre de , murieron mexicanos por fumar. no muri ninguno por vapear.",-1,-1_rt_vapeadores_vapeo_vapear,rt - vapeadores - vapeo - vapear - plstico - murieron - ayer - mas - exconsejero - corte,0.0,True
95,"se mete una vez ms con los mexicanos. el prohibicionismo ahora va en contra de las tienditas. los tenderos no podrn exhibir productos legales como los cigarros. ayer fueron los vapeadores, hoy los cigarros. maana qu ser? #nosvasaquebrargatell #ligadeguerreros",3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,1.0,False
96,"rt : #tabacoenjvenes | la encuesta, tambin, revela que ha disminuido el consumo de cigarrillos electrnicos o vapeadores. est",0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,1.0,False
97,"hoy fue mi ltima ciruga de implanto!!! no saben lo feliz que soy, me merezco una chela y vapear toda la noche. #marmotasvie #implantolover",1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.8424103814327618,False
98,"rt : #vapeartedaa y a nuestro planeta tambin. los vapeadores no slo perjudican tu salud, tambin afectan al medio ambiente.",2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.7723452115880343,False
99,"rt : cuiden a su hij, esos vapes o vapeadores, le hace mucho dao...creiamos que era tuberculosis, no le encontraban el d",-1,-1_rt_vapeadores_vapeo_vapear,rt - vapeadores - vapeo - vapear - plstico - murieron - ayer - mas - exconsejero - corte,0.0,False
100,rt : pero... que esta pasando en mexico sobre el vapeo ?,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.5144123457752756,False
101,"se dejaron venir los bots anti gatell. no falla. un excelente funcionario que ha afectado muchos intereses con el etiquetado frontal, la develacin del dao que causan los vapeadores, la prohibicin de la exhibicin del tabaco...",-1,-1_rt_vapeadores_vapeo_vapear,rt - vapeadores - vapeo - vapear - plstico - murieron - ayer - mas - exconsejero - corte,0.0,False
102,tengo conocidos con vapeadores? no les ha pasado que luego de varias caladas se marean?,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.554963908147665,False
103,"rt : vapeas por qu crees que es mejor que fumar? los #vapeadores contienen nicotina que se asocia con ansiedad, sntomas depresi",0,0_tabaco_fumar_rt_vapear,tabaco - fumar - rt - vapear - vapeadores - vapeo - nicotina - dejar - cigarrillos - ms,1.0,False
