,Document,Topic,Name,Top_n_words,Probability,Representative_document
30,: Vapers' Meet-Up in Lisbon Thank you everyone for coming for our meet-up and joining us to #backvaping and #beats,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,0.8289793081979714,False
31,BMOR Venus Disposable Vape Device - 10PK WARNING: These Products Contain Nicotine. No Sales to under 21 yrs old. #vapecommunity #vaping #vapeporn #vapeon #vapefam #vapers #vapor #cannabis #smoke #cbd #vapetricks #vapejakarta #vaperazzi,5,5_nicotine_vape_yrs_sales,nicotine - vape - yrs - sales - products - contain - warning - old - 21 - disposable,1.0,False
32,New iJoy Giveaway Now Live! - Enter now for a chance to win 1 of 5 iJoy Neptune II Pod Kits - #ecigclick #ijoy #ijoyneptune2 #vaping #vapegiveaway #vapefam #vape #vapelyfe #giveaway,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,0.9248076447295444,False
33,": Headline: ""Vapers Exposed To Harmful Levels of Particulate Matter"" Article says: ""study 'suggests' e-cigarette users '",2,2_vapers_nicotine_adult_smokers,vapers - nicotine - adult - smokers - smoking - million - use - tobacco - teen - quit,0.7954036069162973,False
34,"Trying to quit cigarettes or just looking for your favorite vape juice? Come check out our selection of juices, mods &amp; tanks, coils, CBD, &amp; glassware. Now open in Bryant, Arkansas! Limited time 15% discount storewide! #vape #vapeshop #vapelife #vapefam #QuitSMOKING #CBD",5,5_nicotine_vape_yrs_sales,nicotine - vape - yrs - sales - products - contain - warning - old - 21 - disposable,0.3690175261454618,False
35,"Es un vaper, una abstinencia debe estar manejando el dueo",1,1_vaper_vapers_quiero_compro,vaper - vapers - quiero - compro - vida - ms - like - parecen - xd - peor,0.6528498303977852,False
36,G Bar 8000 Glass Cup Size Size: 113*39*39mm 1.2 Mesh Coil Type C Charging 700Mah Cobalt Battery 18ML Premium Flavors 8000 Puff Saltnic: 5% #niimoovape Welcome to enquiry #vapelife #vape #vapers #vapenation,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,1.0,False
37,5 star review from R.: Great juice #VapeReviews #Vaping101 #HappyCustomer #VapeFam #VapeCommunity #VapeLyfe,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,1.0,False
38,El vaper es un viaje de ida,1,1_vaper_vapers_quiero_compro,vaper - vapers - quiero - compro - vida - ms - like - parecen - xd - peor,0.5960881809125745,False
39,Que me digan que debera de dejar de fumar mientras le da 10 caladas en 1 minuto al vaper,3,3_vaper_fumar_fumando_vapers,vaper - fumar - fumando - vapers - fuman - cigarro - tabaco - clase - fumado - jvenes,1.0,False
40,Perder el vaper por la cama es una personalidad es la ma,1,1_vaper_vapers_quiero_compro,vaper - vapers - quiero - compro - vida - ms - like - parecen - xd - peor,0.6020564866156274,False
41,Need to meet a trick-vaper STAT,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,0.8634815245668177,False
42,What I hate about vapes is the vape boxes just fecked on the ground outside every vape shop. A lot of littering scumbags seem to be vaping and giving good tidy vapers like meself a bad name.,2,2_vapers_nicotine_adult_smokers,vapers - nicotine - adult - smokers - smoking - million - use - tobacco - teen - quit,0.6255611124804603,False
43,Fresh all day long #Uwell #Uwelltech #CaliburnA #vapedaily #vapetime #vapefam #vapelove #CaliburnA3 Only for adults(21+).,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,1.0,True
44,: Jvenes entre 14 y 17 aos fumando VAPERS en los pasillos del centro comercial SAMBIL #Barquisimeto. Este sbado puede,3,3_vaper_fumar_fumando_vapers,vaper - fumar - fumando - vapers - fuman - cigarro - tabaco - clase - fumado - jvenes,0.6668453076453691,False
45,: Luis Enrique pasndose el God of War a las 5 la maana fumando vaper de poleo menta.,-1,-1_vapers_vaper_christmas_cast,vapers - vaper - christmas - cast - 2022 - choice - awards - fumar - review - prize,0.0,False
46,"There is a lot of health misinfo about this. Epidemics are DISEASES that are INCREASING in a population. 92% of nicotine vapers are adults, not teens. 88% of drinkers are adults, not teens. And teen binge drinking causes 3,900 deaths/year. Nicotine vaping causes no deaths.",2,2_vapers_nicotine_adult_smokers,vapers - nicotine - adult - smokers - smoking - million - use - tobacco - teen - quit,0.9069096392403353,False
47,Me e pillado un vaper y mis flemas ahora saben a pia colada,1,1_vaper_vapers_quiero_compro,vaper - vapers - quiero - compro - vida - ms - like - parecen - xd - peor,1.0,False
48,"Definitivamente he brotado, me he comprado un vaper",1,1_vaper_vapers_quiero_compro,vaper - vapers - quiero - compro - vida - ms - like - parecen - xd - peor,0.7481028018547786,False
49,HIGUEY: Un joven de unos 17 aos falleci en un lamentable hecho en Villa Cerro de dicha ciudad. El suceso ocurri cuando dos atracadores se disponan a asaltar un negocio de venta de Vaper (cigarros electrnicos). LA DELINCUENCIA ARROP REPBLICA DOMINICANA,-1,-1_vapers_vaper_christmas_cast,vapers - vaper - christmas - cast - 2022 - choice - awards - fumar - review - prize,0.0,False
50,Good morning vapers DOGS JUICE2DOGS GIRLS Have a good day #vape #vapedogs #goodday,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,0.9333460457056887,False
51,: Poll for US adult vapers on e-cig availability Part I: Since 2021 have you had experienced difficulty finding your pref,2,2_vapers_nicotine_adult_smokers,vapers - nicotine - adult - smokers - smoking - million - use - tobacco - teen - quit,0.6144883942265649,False
52,: Which one do you want to stay with you tonight? #Uwell #Uwelltech ##cravat #vapedaily #vapetime #vapefam #vapelove #Uw,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,1.0,False
53,Uno 4K Disposable Vape Pod - 1PC WARNING: These Products Contain Nicotine. No Sales to under 21 yrs old. #vapestore #vapepics #vapesociety #vapes #vapeindonesia #vaporizer #ecig #vapefamily #vapemurah #vapeworld #vape #vapelife,5,5_nicotine_vape_yrs_sales,nicotine - vape - yrs - sales - products - contain - warning - old - 21 - disposable,1.0,False
54,Vapers Digest 18th November via,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,0.8475248418337606,False
55,"Happi Live Resin + D8 + THC-P + THC-O Disposable Vape Strawberry Smiles 2.4ML is 41.99 USD (30% off) SmartCoolDeals,com/vapes #vapeLife #vapers",0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,1.0,False
56,": Pillan a LuaLuita fumando vaper en clase de Alomancia a las 18:30. Si no te quieres perder la exclusiva, ms te vale venir",3,3_vaper_fumar_fumando_vapers,vaper - fumar - fumando - vapers - fuman - cigarro - tabaco - clase - fumado - jvenes,0.6710590123432411,False
57,(5) Have your considered the ethical implications of your current position? You are now actively switch the track to deliberately kill adult smokers in order to scare teen vapers further away from a death-track that they're not even standing on (almost no US teens smoke now).,-1,-1_vapers_vaper_christmas_cast,vapers - vaper - christmas - cast - 2022 - choice - awards - fumar - review - prize,0.0,False
58,": UK National Fire Chiefs Council: There are an estimated 2.9 million adult vapers in Britain, almost all of whom are smokers",2,2_vapers_nicotine_adult_smokers,vapers - nicotine - adult - smokers - smoking - million - use - tobacco - teen - quit,1.0,False
59,blows away with my strong vaper lungs,3,3_vaper_fumar_fumando_vapers,vaper - fumar - fumando - vapers - fuman - cigarro - tabaco - clase - fumado - jvenes,0.7870738498185825,False
60,#RegulacinDiferenciada #Vapers #THC #Nicotina,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,0.7642463123564065,False
61,Recuerden que las caligrafas cuestan menos que un vaper,1,1_vaper_vapers_quiero_compro,vaper - vapers - quiero - compro - vida - ms - like - parecen - xd - peor,0.5659377048217977,False
62,Bounce Turbo Drum Box 7000 Puffs WEBSITE: 27/16/1 Nguyn Ngc Lc-P14- Q10 339/39B1 L Vn S - P13- Q3 Hotline : 0971.829.269 ( Zalo ) #tinhdauvape #vapeshopquan3 #vapeshopquan10 #vape #vapeshoptphcm #vapepodgiare #vapers #pod,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,0.8648557027278136,False
63,"4 manillas de piso cero, 2 manillas de piscinas y 3 vaper me encontr arreglando mi cuarto",1,1_vaper_vapers_quiero_compro,vaper - vapers - quiero - compro - vida - ms - like - parecen - xd - peor,0.8570071874199963,False
64,It's National Addictions Awareness Week! Ways to get involved: -Participate in the online conversation -Sharing statistics -Rising awareness in your community #vapecommunity #vaping #vapecanada,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,0.8631024065130547,False
65,No tienen nada de especiales los mierdas esos y se creen dioses cuando algunos parecen hasta championes sacados del Mario Bross y otros parecen sacados de los Minions es que cada vez peor. Se creen guays y los mejores por ir con un puto vaper con la vida.,1,1_vaper_vapers_quiero_compro,vaper - vapers - quiero - compro - vida - ms - like - parecen - xd - peor,0.5934561229686527,False
66,"Prohiben la venta de lquidos de vaper con sabores, obligando as a cerrar los negocios en un plazo de 11 meses. Segun la UE, tienen como objetivo que la gente fumadora se reduzca en un 5% de aqu a 2040.",2,2_vapers_nicotine_adult_smokers,vapers - nicotine - adult - smokers - smoking - million - use - tobacco - teen - quit,0.7084931812006242,False
67,les quitan el vaper y se mueren podra ser yo perfectamente,1,1_vaper_vapers_quiero_compro,vaper - vapers - quiero - compro - vida - ms - like - parecen - xd - peor,0.6897145289332618,False
68,#TalkAboutVaping #DoTheVapeTalk #YouveBeenPlayed #HarmReduction #harmreductionworks #HarmReductionSavesLives #vapelife #vape #vapefam #vaep,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,1.0,False
69,el vaper de mojito sabe a ron y me siento como una alcohlica yendo a trabajar buenos dias,1,1_vaper_vapers_quiero_compro,vaper - vapers - quiero - compro - vida - ms - like - parecen - xd - peor,0.48432949885428556,False
70,As a vaper nimeambiwa ninyamaze hio story ya GMO whole time I was gonna ask if them shits come in mixed berry flavor,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,1.0,False
71,Well here is a 19 year old vaper who died from mouth cancer. So you can look forward to that.,2,2_vapers_nicotine_adult_smokers,vapers - nicotine - adult - smokers - smoking - million - use - tobacco - teen - quit,0.6939386641983797,False
72,Le dira que no compre vapers desechables y que haga lo que le salga la polla que nadie te mande,1,1_vaper_vapers_quiero_compro,vaper - vapers - quiero - compro - vida - ms - like - parecen - xd - peor,0.6154995064292489,False
73,Warning 18+ Usual Vapers Morning #tits #on #couch,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,0.911022663447897,False
74,"A patented coke can ecig, with a unique sense of opening coke ceremony, would you choose it?A patented coke can, with a unique sense of opening coke ceremony, would you choose it?Warning: product is for adults only. #vape #vapelife #vapenation #vapeporn #vapeon #VapeFam",0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,1.0,False
75,"#Jamzejuice A cool touch of watermelon, juicy and sweet. A tropical vape you won't want to miss! #jamz#ejuice#vape#eliquid#vapelife#vapecommunity#vapenation#vaping#vapefam#vapeporn#vapeon#instavape#vapers#vapeshop#vapedaily#vapestagram#vapelyfe#vapelove#vapor",0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,1.0,True
76,: he cobrado which means 2 things: 1. poke bowl para comer 2. vaper para cenar,1,1_vaper_vapers_quiero_compro,vaper - vapers - quiero - compro - vida - ms - like - parecen - xd - peor,0.54774226351007,False
77,"si PUASJSJSJASJJAS es q me he quedado afuera cn el, cn juan y asi y justo venia mi madre, encima estaba cn el vaper y todo",1,1_vaper_vapers_quiero_compro,vaper - vapers - quiero - compro - vida - ms - like - parecen - xd - peor,0.8838596100214544,False
78,Sunad dio Conversatorio preventivo sobre el uso indebido de alcohol y vaper a los estudiantes de 4to y 5to ao para ser multiplicadores en su liceo para el cumplimiento de sus horas de labor social en Escuelas Seguras. Licda. Maritza Romero. Comisionada Dtto Capital,3,3_vaper_fumar_fumando_vapers,vaper - fumar - fumando - vapers - fuman - cigarro - tabaco - clase - fumado - jvenes,0.7378922684704263,False
79,: El pene es como los vaper uno chupa chupa y chupa y uno no se cansa,1,1_vaper_vapers_quiero_compro,vaper - vapers - quiero - compro - vida - ms - like - parecen - xd - peor,0.6283734136596263,False
80,: #Venezuela | EN CARABOBO | Capturados por vender golosinas y vapers con marihuana online.-,-1,-1_vapers_vaper_christmas_cast,vapers - vaper - christmas - cast - 2022 - choice - awards - fumar - review - prize,0.0,False
81,Disposable vape factory more than 30 flavors for you to choose from. #vape #vapes #vapepen #vapedisposable #disposablevape #vapepod #podmod #vapingcommunity #vapejuice #smoke #smoking #disposablepod #vapedisposable #ODM #OEM #vapeshop #vapewholesale #vapefactory #factory,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,1.0,False
82,porque no tengo vapers no me quedaba otra,1,1_vaper_vapers_quiero_compro,vaper - vapers - quiero - compro - vida - ms - like - parecen - xd - peor,0.7864733127116748,False
83,las ganas que tengo de comprarme un vaper sabor sanda que hago,1,1_vaper_vapers_quiero_compro,vaper - vapers - quiero - compro - vida - ms - like - parecen - xd - peor,0.8360857399502468,False
84,"one thing i hate abt smoking as a former vaper is i will be mid marlboro red and suddenly despise it, instead craving the sweet juicy nectar of a fresh elfbar",3,3_vaper_fumar_fumando_vapers,vaper - fumar - fumando - vapers - fuman - cigarro - tabaco - clase - fumado - jvenes,0.7985943261817467,False
85,"Y los vaper baratos, y las palomitas de caramelo hoy es un da triste",1,1_vaper_vapers_quiero_compro,vaper - vapers - quiero - compro - vida - ms - like - parecen - xd - peor,0.5973602683801005,False
86,: I fucking hate vapers so much. Fuck off with your bubblegum flavoured USB stick.,-1,-1_vapers_vaper_christmas_cast,vapers - vaper - christmas - cast - 2022 - choice - awards - fumar - review - prize,0.0,False
87,Vapers are so gay like why are you smoking fruity tootie twist,3,3_vaper_fumar_fumando_vapers,vaper - fumar - fumando - vapers - fuman - cigarro - tabaco - clase - fumado - jvenes,0.6857721009850142,False
88,A smooth rich custard is blended with some sweet fresh banana for a classic flavour! Try the sweetness of Banana Custard today! #moreishasflawless #moreishpuff #premiumvape #vapelover #banana #vapephotography #vapetricks #vapeaholic #cheapeliquid #vapelife,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,1.0,False
89,Como carajos una gente puede estar en un semforo a las 8:30AM con un vaper,1,1_vaper_vapers_quiero_compro,vaper - vapers - quiero - compro - vida - ms - like - parecen - xd - peor,0.5872178796844748,False
90,cos ill be laughing at all your silly little jokes and we'll be laughing about how we used to smoke all those stupid little cigarettes and drink stupid wine etc etc #vapenation,3,3_vaper_fumar_fumando_vapers,vaper - fumar - fumando - vapers - fuman - cigarro - tabaco - clase - fumado - jvenes,0.6208096136666351,False
91,"Lo de tabaco vale, pero lo de Vapers lo veo una tontera, solo quieren prohibir lo porque funciona mucho mejor para dejar de fumar que las pastillas que estos mismos recetan y reciben patrocinios y regalikos de compaas de farmacia. Y si miento que responda NHH",2,2_vapers_nicotine_adult_smokers,vapers - nicotine - adult - smokers - smoking - million - use - tobacco - teen - quit,0.7581305722843428,False
92,Top quality grade AA dmt vape now available in bulk and small. #vapes #vapelife #vapecommunity #DMT,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,1.0,False
93,"The problem is that you don't think that it is an issue, anyone I am done you are completely ideologically motivated, as most vapers are and you don't have the academic skills to engage.",3,3_vaper_fumar_fumando_vapers,vaper - fumar - fumando - vapers - fuman - cigarro - tabaco - clase - fumado - jvenes,0.7024975665173447,False
94,Vaper para totonas,1,1_vaper_vapers_quiero_compro,vaper - vapers - quiero - compro - vida - ms - like - parecen - xd - peor,0.6385448998688446,False
95,": Ese Cliente que te 'exige' que tengas un cargador para su mvil (o su vaper), te exige que sea de su modelo, te exige que se l",1,1_vaper_vapers_quiero_compro,vaper - vapers - quiero - compro - vida - ms - like - parecen - xd - peor,0.7133847519858966,False
96,"Arrest now. 4 million Indian lives lost since 2019, after vape ban. All Indian vapers are now back to smoking. is the man behind this genocide. He promotes pseudoscience. BJP bans E-cigs purposefully to protect tobacco for revenue",2,2_vapers_nicotine_adult_smokers,vapers - nicotine - adult - smokers - smoking - million - use - tobacco - teen - quit,0.7983829954696992,False
97,The SMOK Nord 2 is a great refillable pod kit. Ideal for any MTL vaper The Nord 2 offers a 1500 mAh battery and 40 watts of power all in a compact package. To watch the full video click here #Vape #Vaping #VapeKit,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,0.8395603373669879,False
98,YA ESTAIS WUERIENDO EL PUTO TABACHO TORTUGUESCO DEL VAPER SOIS UNOS HDPS,-1,-1_vapers_vaper_christmas_cast,vapers - vaper - christmas - cast - 2022 - choice - awards - fumar - review - prize,0.0,False
99,les quitas el vaper y se mueren,1,1_vaper_vapers_quiero_compro,vaper - vapers - quiero - compro - vida - ms - like - parecen - xd - peor,0.5285216316712386,False
100,: este vaper cuntas caladas tiene?,1,1_vaper_vapers_quiero_compro,vaper - vapers - quiero - compro - vida - ms - like - parecen - xd - peor,0.6283734136596263,False
101,: Which one do you want to focus on? #Uwell #Uwelltech #CaliburnA #vapedaily #vapetime #vapefam #vapelove #CaliburnA3 #,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,1.0,False
102,cmprales uno para mi y tu vida va a mejorar 100 veces ms,1,1_vaper_vapers_quiero_compro,vaper - vapers - quiero - compro - vida - ms - like - parecen - xd - peor,0.5404910733400523,False
103,"As the Chinese New Year is getting closer, followed by the long holiday in China, customers are rushing to prepare and ship goods #factorydirect #joycig # #china #chinamanufacturer #chinanewyear #vapecommunity #vapelife #ecigarette #wholesale #holidayseason #brandecig #asvape",0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vapedaily - vaping - vapelove - uwell - vapenation - vapetime,0.917513907781415,False
104,": Arrest now. 4 million Indian lives lost since 2019, after vape ban. All Indian vapers are now",2,2_vapers_nicotine_adult_smokers,vapers - nicotine - adult - smokers - smoking - million - use - tobacco - teen - quit,0.6195303133742416,False
