,Document,Topic,Name,Top_n_words,Probability,Representative_document
35,": Agradezco a los medios de comunicacin por su inters sobre este Foro: ""Mitos y realidades del vapeo Haca dnde debe ir M",0,0_vapeadores_salud_vapeo_uso,vapeadores - salud - vapeo - uso - plstico - riesgo - jvenes - cientficos - especialmente - constituyen,0.8045977435117616,False
36,"Si no pueden con sus mismos datos, como quieren defender sus decretos? #ProhibidoProhibir #Vapeadores #VapearNoEsFumar",-1,-1_vapear_vapeadores_vapeo_fumar,vapear - vapeadores - vapeo - fumar - ms - dao - adolescentes - 180 - murieron - puede,0.0,False
37,"Jjajajja, ntp lo hago de chill no me drogo, tan solo quisiera vapear, pero algn da lo hare.",2,2_vapear_dejar_vapeo_ahora,vapear - dejar - vapeo - ahora - clase - solo - diciendo - segui - profesor - historias,0.9339170263416671,False
38,: Lo que nos queda por hacer a los 2 Millones de usuarios del #Vapeo en Mxico es no quedarnos callados es defender nuestros d,0,0_vapeadores_salud_vapeo_uso,vapeadores - salud - vapeo - uso - plstico - riesgo - jvenes - cientficos - especialmente - constituyen,0.811300249853645,False
39,: #RegulacinNoProhibicin hagamos saber que el uso de los vapeadores no es nocivo para la salud,0,0_vapeadores_salud_vapeo_uso,vapeadores - salud - vapeo - uso - plstico - riesgo - jvenes - cientficos - especialmente - constituyen,0.9311505124042423,False
40,"Vapear no es fumar. No hay combustin, ni alquitrn, ni los 6000 componentes txicas que lleva el tabaco. Lo nico que comparten a veces es la nicotina, as que ponerte un parche nicorette tambin es fumar o comerte un tomate (que tambin lleva nicotina) a ver si estudiamos.",1,1_nicotina_tabaco_fumar_cigarrillos,nicotina - tabaco - fumar - cigarrillos - vapeo - vapeadores - ms - vapear - lleva - menos,1.0,True
41,": Actualizacin Cochrane muestra que existe ""certeza alta"" sobre la mayor eficacia de #vapeo para dejar de fumar comparad",1,1_nicotina_tabaco_fumar_cigarrillos,nicotina - tabaco - fumar - cigarrillos - vapeo - vapeadores - ms - vapear - lleva - menos,0.8633945767324007,False
42,: 4T lanza campaa contra vapeadores; busca evitar que lleguen a menores de edad,0,0_vapeadores_salud_vapeo_uso,vapeadores - salud - vapeo - uso - plstico - riesgo - jvenes - cientficos - especialmente - constituyen,0.8005400908025917,False
43,"#LoMsVisto Durante el trmite de la reforma tributaria que se viene gestando en Colombia, se radic la iniciativa de establecer un Impuesto del 150% Ad Valorem a los productos de vapeo.Hoy, esta propuesta no tuvo eco y no fue tenida en cuenta dentro de esta reforma. Asovape",4,4_cigarros_colombia_mexicanos_vapeadores,cigarros - colombia - mexicanos - vapeadores - mercado - uso - negro - salud - hoy - absurda,1.0,False
44,se demostr que el vapeo es ms peligroso porque las industrias tabaqueras y farmacuticas tienen mas plata para pagar cometas que el vapeo en si. a quien le sirve mas?,-1,-1_vapear_vapeadores_vapeo_fumar,vapear - vapeadores - vapeo - fumar - ms - dao - adolescentes - 180 - murieron - puede,0.0,False
45,"Rubius diciendo que va a dejar de vapear, hasta no ver no creer xddd",2,2_vapear_dejar_vapeo_ahora,vapear - dejar - vapeo - ahora - clase - solo - diciendo - segui - profesor - historias,0.715423461163066,False
46,": Ayer, 20 de noviembre de 2022, murieron 180 mexicanos por fumar. No muri ninguno por vapear.",-1,-1_vapear_vapeadores_vapeo_fumar,vapear - vapeadores - vapeo - fumar - ms - dao - adolescentes - 180 - murieron - puede,0.0,False
47,"A pesar de tener hasta 31 componentes qumicos txicos, cigarrillos electrnicos se promocionan con sabores atractivos para nias, nios y adolescentes La venta de vapeadores a menores d edad debe ser prohibida Colombia debe contar con #LeyVapeadoresRegulados #NoMsCortinasDeHumo",-1,-1_vapear_vapeadores_vapeo_fumar,vapear - vapeadores - vapeo - fumar - ms - dao - adolescentes - 180 - murieron - puede,0.0,False
48,Vena escuchando en el metro una conversacin sobre vapeadores de altura. Menuda industria. A m de niato no se me hubiese ocurrido fliparme con el vapeo. Nunca he tenido madera de guay.,-1,-1_vapear_vapeadores_vapeo_fumar,vapear - vapeadores - vapeo - fumar - ms - dao - adolescentes - 180 - murieron - puede,0.0,False
49,Trabajo en el sector farmacutico y el ser humano es el animal ms adicto que hay quizs el occidental blanco con formacin fumar menos tabaco quemado (pero ya est el vapeo q es cool) pero el resto de poblacin cada vez ms adicta a l nicotina por la va q sea y espera a,1,1_nicotina_tabaco_fumar_cigarrillos,nicotina - tabaco - fumar - cigarrillos - vapeo - vapeadores - ms - vapear - lleva - menos,1.0,True
50,"Se la habis liado cojonuda a todos los medios que se han echo eco, la prohibicin de refiere exclusivamente a los dispositivos de tabaco calentado. Los vapeadores no usan tabaco.",3,3_tabaco_dejar_vapeadores_vapeo,tabaco - dejar - vapeadores - vapeo - gobierno - fumar - prohibicin - vapear - aumentar - impuestos,0.9078092253669412,False
51,": Voy a decir algo que no s si cierto, pero los vapeadores son ms dainos que el tabaco y por eso los vamos a seguir prohibi",3,3_tabaco_dejar_vapeadores_vapeo,tabaco - dejar - vapeadores - vapeo - gobierno - fumar - prohibicin - vapear - aumentar - impuestos,1.0,False
52,En mi opinin vapear no debera estar permitido en ningn espacio cerrado.,2,2_vapear_dejar_vapeo_ahora,vapear - dejar - vapeo - ahora - clase - solo - diciendo - segui - profesor - historias,0.9206586466000851,False
53,: Hoy en la conferencia matutina el presidente Lpez Obrador volvi a arremeter en contra de los vapeadores con afirmaciones,-1,-1_vapear_vapeadores_vapeo_fumar,vapear - vapeadores - vapeo - fumar - ms - dao - adolescentes - 180 - murieron - puede,0.0,False
54,Atencin! Vapear eventualmente lleva a fumar. El tabaquismo es la primera causa prevenible de enfermedad y muerte a nivel mundial. #VapearTeDaa #VapearEsFumar #DjaloYa,1,1_nicotina_tabaco_fumar_cigarrillos,nicotina - tabaco - fumar - cigarrillos - vapeo - vapeadores - ms - vapear - lleva - menos,0.8579408352608402,False
55,: Te esperamos a las 20:00 hora colombiana para hablar con de sobre la regulacin del vapeo en C,-1,-1_vapear_vapeadores_vapeo_fumar,vapear - vapeadores - vapeo - fumar - ms - dao - adolescentes - 180 - murieron - puede,0.0,False
56,": Nunca va a dejar de impresionarme ese fenmeno de vapear en clase. Pues, por qu, por qu pensaras que vapear en clase e",2,2_vapear_dejar_vapeo_ahora,vapear - dejar - vapeo - ahora - clase - solo - diciendo - segui - profesor - historias,0.8362103563693568,True
57,"#Vapear tienen muchos menos txicos dainos en comparacin con el fumado, dice Jacob George, de la Universidad de Dundee. LEA:",1,1_nicotina_tabaco_fumar_cigarrillos,nicotina - tabaco - fumar - cigarrillos - vapeo - vapeadores - ms - vapear - lleva - menos,1.0,False
58,: Dejando de fumar o vapear es un viaje tambin. Empieza tu viaje para dejar de fumar o vapear ahora y sigue avanzando .,-1,-1_vapear_vapeadores_vapeo_fumar,vapear - vapeadores - vapeo - fumar - ms - dao - adolescentes - 180 - murieron - puede,0.0,False
59,"Una buena medida sera hacer como en Reino Unido y otros pases europeos y promover el vapeo como forma de abandonar el tabaco, en vez de demonizarlo por las presiones de las farmacuticas.",-1,-1_vapear_vapeadores_vapeo_fumar,vapear - vapeadores - vapeo - fumar - ms - dao - adolescentes - 180 - murieron - puede,0.0,False
60,"Deberamos revisar cmo esto nos puede daar, satanzamos el cigarrillo por sus supuestos daos y ste aparentemente muestra consecuencias en menor tiempo pero no hablamos nada, yo tambin vapeo, y el ""DE VEZ EN CUANDO"" no te salva de que te de alguna enfermedad",3,3_tabaco_dejar_vapeadores_vapeo,tabaco - dejar - vapeadores - vapeo - gobierno - fumar - prohibicin - vapear - aumentar - impuestos,0.9307759149318379,False
61,"#Vapeadores Adems de causarte cncer, tambin provocan caries",-1,-1_vapear_vapeadores_vapeo_fumar,vapear - vapeadores - vapeo - fumar - ms - dao - adolescentes - 180 - murieron - puede,0.0,False
62,: Recuerdaque sigue abierta nuestra recogida de firmas en favor del Vapeo. Firma para que las tiendas especializadas NO teng,0,0_vapeadores_salud_vapeo_uso,vapeadores - salud - vapeo - uso - plstico - riesgo - jvenes - cientficos - especialmente - constituyen,0.8627436810980824,False
63,Desmontamos algunos de los mitos del #vapeo: Son ms sanos los cigarrillos elctricos que los tradicionales ? Ayudan a dejar de fumar ? #Salud #Tabaco #Adicciones,-1,-1_vapear_vapeadores_vapeo_fumar,vapear - vapeadores - vapeo - fumar - ms - dao - adolescentes - 180 - murieron - puede,0.0,False
64,Para los que piensan que vapear es una moda,2,2_vapear_dejar_vapeo_ahora,vapear - dejar - vapeo - ahora - clase - solo - diciendo - segui - profesor - historias,0.7368594039816524,False
65,Xq a los cigarros no los sacan del mercado? Yaq son igual o mas danios q los vapeadores yaq en el cigarro aspiras mas de 6mil particulas proveniente de la combustion del mismo y de las cuales 100 se indentificaron potencialmente danias; pero enfin solo don dinero cuenta para ud,1,1_nicotina_tabaco_fumar_cigarrillos,nicotina - tabaco - fumar - cigarrillos - vapeo - vapeadores - ms - vapear - lleva - menos,0.7785419943268046,False
66,": Ojo al dato: Un cigarrillo tiene aprox 1 mg de nicotina; los vapeadores llegan a tener hasta 54 mg, es decir, el eq",1,1_nicotina_tabaco_fumar_cigarrillos,nicotina - tabaco - fumar - cigarrillos - vapeo - vapeadores - ms - vapear - lleva - menos,1.0,False
67,"Ayer, 3 de diciembre de 2022, murieron 180 mexicanos por fumar. No muri ninguno por vapear.",-1,-1_vapear_vapeadores_vapeo_fumar,vapear - vapeadores - vapeo - fumar - ms - dao - adolescentes - 180 - murieron - puede,0.0,True
68,Suman 64 mil vapeadores decomisados desde2021,0,0_vapeadores_salud_vapeo_uso,vapeadores - salud - vapeo - uso - plstico - riesgo - jvenes - cientficos - especialmente - constituyen,0.7477863737931737,False
69,"Vayan contemplando si esperamos gobiernos inclusivos basados en la ciencia... hablan en su perfil de un precursor de mtodos disruptivos... el vapeo es eso , tecnologa diaruptiva, el dia que gusten debatimos el tema, somos 1.75 millones de usuarios en Mexico. Soy Vocero",4,4_cigarros_colombia_mexicanos_vapeadores,cigarros - colombia - mexicanos - vapeadores - mercado - uso - negro - salud - hoy - absurda,1.0,False
70,: Ante la necesidad de dejar de #Fumar muchas personas recurren a los #Vapeadores bajo la creencia de que no producen d,3,3_tabaco_dejar_vapeadores_vapeo,tabaco - dejar - vapeadores - vapeo - gobierno - fumar - prohibicin - vapear - aumentar - impuestos,1.0,False
71,: Para los que les gusta VAPEAR 1=20,-1,-1_vapear_vapeadores_vapeo_fumar,vapear - vapeadores - vapeo - fumar - ms - dao - adolescentes - 180 - murieron - puede,0.0,False
72,": Britney Griner fue detenida en febrero pasado, en Mosc, por llevar cartuchos de vapeo en su equipaje, afortunadamente ya fue",-1,-1_vapear_vapeadores_vapeo_fumar,vapear - vapeadores - vapeo - fumar - ms - dao - adolescentes - 180 - murieron - puede,0.0,False
73,": nos contaba que llevaba 37 aos fumando, pero desde que empez a #vapear su vida ha mejorado considerablem",1,1_nicotina_tabaco_fumar_cigarrillos,nicotina - tabaco - fumar - cigarrillos - vapeo - vapeadores - ms - vapear - lleva - menos,0.8123467228039106,False
74,: Brittney Griner detenida en Mosc con cartuchos de vapeo que contenan aceite de hachs. La CIA la intercambi por Vic,-1,-1_vapear_vapeadores_vapeo_fumar,vapear - vapeadores - vapeo - fumar - ms - dao - adolescentes - 180 - murieron - puede,0.0,False
75,"Humos letales, miniserie anim que de la mano del artista manga Yitansan, da forma a la campaa para prevenir el consumo de tabaco y vapeadores en las y los adolescentes. A continuacin el primer captulo ya disponible #FumarMata",-1,-1_vapear_vapeadores_vapeo_fumar,vapear - vapeadores - vapeo - fumar - ms - dao - adolescentes - 180 - murieron - puede,0.0,False
76,soy yo o vapear ya da ladilla,2,2_vapear_dejar_vapeo_ahora,vapear - dejar - vapeo - ahora - clase - solo - diciendo - segui - profesor - historias,1.0,False
77,"El problema de la salud en Mxico es grande. Hay personas que no quieren el etiquetado de alimentos, la prohibicin de vapeadores, cigarros y glifosato. Los intereses econmicos siempre se ponen por enfrente ante las buenas propuestas que ayuden a los mexicanos",4,4_cigarros_colombia_mexicanos_vapeadores,cigarros - colombia - mexicanos - vapeadores - mercado - uso - negro - salud - hoy - absurda,1.0,False
78,"INICIAMOS SEGUNDA ETAPA DE LA CAMPAA ""JAQUE AL VAPE"" Te gusta vapear? Estudios han demostrado que el consumo y uso de cigarrillos electrnicos puede causar lesin pulmonar. #djaloya #denncialoya #vapeartedaa #elvapeteacortalavida",-1,-1_vapear_vapeadores_vapeo_fumar,vapear - vapeadores - vapeo - fumar - ms - dao - adolescentes - 180 - murieron - puede,0.0,False
79,: Mi hermano tiene 22 aos y acaba de volver de cita con el cardilogo con una miocarditis por culpa de vapear. A riesg,0,0_vapeadores_salud_vapeo_uso,vapeadores - salud - vapeo - uso - plstico - riesgo - jvenes - cientficos - especialmente - constituyen,0.7939540828771094,False
80,": Si tienen la oportunidad de vapear, desaprovchenla.",2,2_vapear_dejar_vapeo_ahora,vapear - dejar - vapeo - ahora - clase - solo - diciendo - segui - profesor - historias,0.919616019991882,False
81,Modificacin articulo 1 de la ley 1335 de 2009: Regulacin y uso de vapeadores y cigarrillo electrnico el senado #Colombia aprueba segundo debate y contina tramite ponentes,4,4_cigarros_colombia_mexicanos_vapeadores,cigarros - colombia - mexicanos - vapeadores - mercado - uso - negro - salud - hoy - absurda,1.0,False
82,"Es una pena que la juventud actual se jacte de ""poder fumar"" (o vapear)... es un riesgo muy alto",1,1_nicotina_tabaco_fumar_cigarrillos,nicotina - tabaco - fumar - cigarrillos - vapeo - vapeadores - ms - vapear - lleva - menos,0.764424501254004,False
83,": ""117 razones para dejar de vapear cigarrillos electrnicos. La nicotina inhalada es tan adictiva que la mitad de los fuma",1,1_nicotina_tabaco_fumar_cigarrillos,nicotina - tabaco - fumar - cigarrillos - vapeo - vapeadores - ms - vapear - lleva - menos,1.0,False
84,"No hay estudios que indiquen la miocarditis como efecto de los vapeadores. Sobre las vacunas, por otra parte, s.",0,0_vapeadores_salud_vapeo_uso,vapeadores - salud - vapeo - uso - plstico - riesgo - jvenes - cientficos - especialmente - constituyen,0.917083734288402,False
85,Tengo una amiga que trabaja en una empresa muy famosa de tabaco y venden vapeadores y crame que ellos si saben que eso es una mierda!,3,3_tabaco_dejar_vapeadores_vapeo,tabaco - dejar - vapeadores - vapeo - gobierno - fumar - prohibicin - vapear - aumentar - impuestos,0.975308085637133,False
86,Yo no vapeo. Yo le estoy hablando de estudios y la academia quiero ver lo que usted dice con relacion al diagnostico de miocarditis. Yo no estoy basando nada en mi experiencia responda algo que aporte.,0,0_vapeadores_salud_vapeo_uso,vapeadores - salud - vapeo - uso - plstico - riesgo - jvenes - cientficos - especialmente - constituyen,0.9299014293277458,False
87,"Conoce el documento ""Anlisis cromatogrfico detecta sustancias txicas en vapeadores""",0,0_vapeadores_salud_vapeo_uso,vapeadores - salud - vapeo - uso - plstico - riesgo - jvenes - cientficos - especialmente - constituyen,0.8782016248613186,False
88,Hay vapeadores con sabor a bebida energtica.,-1,-1_vapear_vapeadores_vapeo_fumar,vapear - vapeadores - vapeo - fumar - ms - dao - adolescentes - 180 - murieron - puede,0.0,False
89,#wholesale #distributor #Trending #eliquid #vaporwave #vapor #vapelife #Supplies #jammonster #USA #Best #offers #vaping #vapespecial #vapecommunity #vapejuice #onlinestore #Vaporeon #choreboy #scrubbers #Vapear,-1,-1_vapear_vapeadores_vapeo_fumar,vapear - vapeadores - vapeo - fumar - ms - dao - adolescentes - 180 - murieron - puede,0.0,False
90,"me encantaba el exceso de alcohol y vapear y ahora me tomo dos tequilas y me da asco y ya no he comprado un vape desde hace mes y medio, q me pas??? jajajaj",-1,-1_vapear_vapeadores_vapeo_fumar,vapear - vapeadores - vapeo - fumar - ms - dao - adolescentes - 180 - murieron - puede,0.0,False
91,"Mitos del vapeo, es importante contar con informacin cientfica y contrastada.",0,0_vapeadores_salud_vapeo_uso,vapeadores - salud - vapeo - uso - plstico - riesgo - jvenes - cientficos - especialmente - constituyen,0.779198300172294,False
92,"Buenos das para todos! - No olviden comer fruta - Coman verduras en su almuerzo - Protector solar todos los das (7 am, 11 am y 3 pm) - Eviten fumar y/o vapear, no es el ahora, es el futuro",-1,-1_vapear_vapeadores_vapeo_fumar,vapear - vapeadores - vapeo - fumar - ms - dao - adolescentes - 180 - murieron - puede,0.0,False
93,Eso es vapear? Cuidado ..Est implicada en enfermedades pulmonares..,0,0_vapeadores_salud_vapeo_uso,vapeadores - salud - vapeo - uso - plstico - riesgo - jvenes - cientficos - especialmente - constituyen,1.0,False
94,: Cigarrillos electrnicos / vapeadores Son seguros? Se recomiendan para dejar de fumar? Son adictivos? Abro hilo,1,1_nicotina_tabaco_fumar_cigarrillos,nicotina - tabaco - fumar - cigarrillos - vapeo - vapeadores - ms - vapear - lleva - menos,1.0,False
95,"Pero los vapeadores dicen...es una campaa, bla,bla, aunque les demuestres cientficamente, no lo dejaran...Asi son algunos humanos",-1,-1_vapear_vapeadores_vapeo_fumar,vapear - vapeadores - vapeo - fumar - ms - dao - adolescentes - 180 - murieron - puede,0.0,False
96,": Ayer, 15 de diciembre de 2022, murieron 180 mexicanos por fumar. No muri ninguno por vapear.",-1,-1_vapear_vapeadores_vapeo_fumar,vapear - vapeadores - vapeo - fumar - ms - dao - adolescentes - 180 - murieron - puede,0.0,False
97,"se mete una vez ms con los mexicanos. El prohibicionismo ahora va en contra de las tienditas. Los tenderos no podrn exhibir productos legales como los cigarros. Ayer fueron los vapeadores, hoy los cigarros. Maana qu ser? #NosVasAQuebrarGatell #LigaDeGuerreros",4,4_cigarros_colombia_mexicanos_vapeadores,cigarros - colombia - mexicanos - vapeadores - mercado - uso - negro - salud - hoy - absurda,1.0,True
98,": #TabacoEnJvenes | La encuesta, tambin, revela que ha disminuido el consumo de cigarrillos electrnicos o vapeadores. Est",1,1_nicotina_tabaco_fumar_cigarrillos,nicotina - tabaco - fumar - cigarrillos - vapeo - vapeadores - ms - vapear - lleva - menos,1.0,False
