,Document,Topic,Name,Top_n_words,Probability,Representative_document
29,rt : #ayusoaprisin y su hermano madre y botella tb y . y a ver fachitas que no os de vergenza ser facha y eso.. no soy de pod,7,7_sa_na_shlok_din,sa - na - shlok - din - kay - icm - hai - ang - ka - mar,0.44259723448312155,False
30,rt : ja pod escreve errado?,6,6_ser_tan_siempre_si,ser - tan - siempre - si - podemos - diferente - rt - bueno - usted - creo,1.0,False
31,"i'm staying for now. i don't get much attention for the pod, book, or any of the other shit i put out, but i don't think starting over will help. i have ig, but barely use it...it and fb don't seem much better anyway.",-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
32,"rt : los pequeos duendes de doana nuevo artculo en mi blog sobre tres zorritos que nacieron en la marisma de doana, pod",-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
33,it's for a meme deck for a pod of people i don't like playing with haha.,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
34,"kanye gettin silenced, kyrie gettin dropped and a whyte boi aaron carter dies inna same week cus he been puttin his handlers on blast on pod casts. conspiracy? shooosh yall",1,1_hes_guy_pod_like,hes - guy - pod - like - get - would - could - said - week - think,0.5224947976331522,False
35,this is the moonwalk we refer to in the pod,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
36,rt : let us know who you'd like to see on the pod!,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
37,rear ads brings a really unique perspective and personality. i enjoy him on the pod.,1,1_hes_guy_pod_like,hes - guy - pod - like - get - would - could - said - week - think,1.0,False
38,rt : la solucin pasa por escuchar lo que nos estn queriendo decir no por ocultar un vdeo que no se va a pod,6,6_ser_tan_siempre_si,ser - tan - siempre - si - podemos - diferente - rt - bueno - usted - creo,0.7209423266741785,False
39,rt : #datos: hay cierto descontento en la clase alta limea que acompa las marchas pasadas contra castillo. esta vez no pod,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
40,heres a handy way to sub to our pod!!,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
41,the producers of days in stupid af...dawg everytime y'all single these people out and remove them from the pod for a interview you're making them a target,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
42,"que pena! y eso nunca a ocurrido las marchas! generalmente podamos pasear por el congreso , hacer una parrillada en los jardines de palacio... k'jes'esto pod favod!!!",10,10_cuba_chile_pueblo_manifestantes,cuba - chile - pueblo - manifestantes - fuerza - brasil - rt - congreso - argentina - sancin,0.40825010504959275,False
43,rt : compartiendo un caf #avancesparaelrenacer,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
44,rt : rt and dm for u pod,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
45,"rt : vip play u pod cfb lsu v alabama o56.5 never a doubt in this one but hey we will take it, been on the other side",0,0_team_new_cash_win,team - new - cash - win - rt - pod - back - ml - trade - day,1.0,False
46,coral: this siren pod was very interesting to meet.,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
47,rt : happy sunday everyone . i was brave in the weather today and went for a bimble by the sea. . #pod #dogs #dogsoftwittter,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
48,"hows your tri-pod headstand? a few key points you want to focus on: - equal distribution between head &amp; hands - before straightening legs, stack hips over shoulders - slowly straighten legs up",-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
49,rt : being in japan is inspiring me to do a joshi pod . we can compare it to that other list.,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
50,"rt : handroid pod in detail: palmer side. strong and lightweight kangaroo palm provides dexterity and feel, whilst perforati",-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
51,rt : . apoya la contrarreforma con la que busca controlar a las autoridades electorales para pod,31,31_elecciones_elegir_vote_voting,elecciones - elegir - vote - voting - votar - delegados - voto - participar - prximo - municipales,0.8694650148702602,False
52,rt : my hualian leaf pod figurines are here!!! so cute omg this gotta be my fave out of all the available right now look at t,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
53,"looks like russel is on to pod or crack again, sorry to say so.",1,1_hes_guy_pod_like,hes - guy - pod - like - get - would - could - said - week - think,0.5275653518460351,False
54,rt : new pod: the one with prof sir cbe. thread - /11 - dieter tells me that a carbon border tax can protect br,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
55,"rt : stay! double knot ha ganado vistas ms desde anoche, en promedio el m/v sube de k a k por da, tal vez pod",-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
56,whens the pod getting recorded?,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
57,no way chuckie has murad on the hc pod im sorry but the streets dont forget,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
58,"rt : eautiful pod right here's. is cooking hard, i'm sure we're eating good soon #bbsnfts #nft #solanan",5,5_mango_juul_flavor_elfbar,mango - juul - flavor - elfbar - nutella - grape - vanilla - cookies - snack - cacao,0.5995360153210805,False
59,"rt : escuch a en y no encontr fobia alguna, por el contrario encontr pensamiento. pod",6,6_ser_tan_siempre_si,ser - tan - siempre - si - podemos - diferente - rt - bueno - usted - creo,1.0,False
60,new lot ka - - - #pod #relxthailand #relxinfinity #relx #infy # # #infy #,9,9_relx_infy_relxinfinity_fbc7556,relx - infy - relxinfinity - fbc7556 - enjoy_discount_promocode_voucher_coupon_discounts_rewards_offers_perfume_promo_ - iherb_code_is - relxthailand - jues - caliburn - line,0.921096818446369,False
61,rt : increpan al gobernador por mentir con descaro: siempre habr gente valiente y eso es una gran noticia. donde hay pod,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
62,"last pod before going home i played hallar against xenagos, freyalise and dina. i had quite the powerful start this time and i was able to quickly grow hallar in to the danger zone! with forgotten ancient i was almost able to move more counters on hallar, having it with !",-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
63,"thinking of your description of him on the pod, he reminds me of the clichd film washed up former fighter pilot flying a mid-west crop duster",1,1_hes_guy_pod_like,hes - guy - pod - like - get - would - could - said - week - think,0.8673458716089891,False
64,"if the beat the , i would be absolutely ecstatic to hear what would say on the pod",2,2_love_guest_forward_happy,love - guest - forward - happy - would - loving - pod - excited - great - time,1.0,False
65,we having a second pod?,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
66,rt : rt || gj. : los grupos delincuenciales generadores de violencia armados sern enfrentados con todo el pod,3,3_police_rt_delito_derecho,police - rt - delito - derecho - juez - militares - federal - ms - pod - est,1.0,False
67,"glad to see the return of the banter pod. its currently helping me get through shovelling. heres my current view in sask. at the part about ufos, supposedly a lot of those are actually chinese drones according to some us defence people.",27,27_drone_laser_area_sqn,drone - laser - area - sqn - enemy - rockets - drop - troopers - litening - communicate,0.6116150285537618,False
68,"""not alot of topics this week. trying to make this a hr pod"" - bg bond",25,25_week_recap_weekly_charlie,week - recap - weekly - charlie - weekend - content - history - varitas - fnix - fowler,0.673801744947039,False
69,rt : this is in the works for both my interviews and the pod &amp; conference presentations cc,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
70,"the one cup per, pod machine are so convenient. faster than pour over without the wait time of french press (which is also more than a one cup style).",-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
71,"i had a fascinating conversation on all things democracy with &amp; on their pod ahead of the midterms. for better or worse, i didn't pull any punches here. i may have even said too much in the process!",19,19_democracia_gobiernos_dictadura_divisin,democracia - gobiernos - dictadura - divisin - izquierda - democracy - shock - solo - defensa - porqu,0.41186580217041246,False
72,"rt : grupo lauman, empresa de telecomunicaciones,duea de fox sports mxico y el financiero, propiedad de manuel arroyo,pod",-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
73,"rt : las cosas lindas de la vida!! nos conocimos estudiando y aos esto maravilloso las cosas hay que vivirlas ,para pod",-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
74,rt : quin regula al y al ? pueden cometer los excesos que quieran y no pasa nada. no hay un pod,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
75,rt : veo que tu actividad sera muy complicada en qatar. cmo hacemos los que queremos ir... y no pod,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
76,rt : warhammer k commander c.e. battle quiver is complete! this whole thing is fully playable with a pod of people with no,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
77,seoul pod .- # #relx # # #infy # # #infy # #relx,9,9_relx_infy_relxinfinity_fbc7556,relx - infy - relxinfinity - fbc7556 - enjoy_discount_promocode_voucher_coupon_discounts_rewards_offers_perfume_promo_ - iherb_code_is - relxthailand - jues - caliburn - line,0.8084873799362007,False
78,well the pods gonna be good tomorrow at least,20,20_day_morning_today_laundry,day - morning - today - laundry - travels - good - going - thursday - tomorrow - lets,0.7644479873392399,False
79,ick. foleys a pod person,15,15_two_orcas_person_calf,two - orcas - person - calf - makara - dumber - jonas - beach - along - figure,0.7881573055772836,False
80,"hi ,this is faustine. we have a professional market group that can provide you with a large number of sources, including those on the pdd/jd/1688/taobao platforms. besides, our services also include odm, pod, etc. whatsapp +86",45,45_salesforce_clone_chain_mil,salesforce - clone - chain - mil - supply - 1688 - monetize - ebooks - generate - inspirujte,1.0,False
81,"rt : o sea, que es culpa de los queers que los no queers lo perciban como queer por vestirse de esa manera, de la cual no pod",18,18_mujeres_trans_mujer_hombres,mujeres - trans - mujer - hombres - became - young - transgender - queers - ministerio - fucked,0.8005251030558659,False
82,rt : [info] listopada everglow we wsppracy thefatrat wydadz now piosenk pod tytuem ghost light link do pre-save:,59,59_pai_101rt_wsppracy_excepcionales,pai - 101rt - wsppracy - excepcionales - fortaleza - frete - iluminacin - khan - lightstick - listopada,1.0,True
83,stainless steel quick release connector for carp fishing alarms rod pod bank sticks aq202 $8.89 click&gt;&gt; #fishing #amazon #aliexpress #rt,28,28_led_fishing_light_lights,led - fishing - light - lights - ebay - compatible - gauge - gt - connector - pillar,0.3290158957093896,False
84,mighty portable vaporizer by storz &amp; bickel - #vapes #bongs #rigs #smokers #cannabis,21,21_vaporizer_herb_dry_davinci,vaporizer - herb - dry - davinci - please - water - coil - cbd - portable - vape,1.0,False
85,"rt : lo que pasa es que no se puede volver a la era de los blogs. la era de los blogs molaba porque google funcionaba bien, pod",12,12_medios_qu_si_hiu,medios - qu - si - hiu - todas - comunicacin - consulta - prensa - comunidad - rt,0.5415920315648496,False
86,rt : si hasta ahora no eras demasiado fan de las redes sociales....te aficionars tanto a estas nuevas tecnologas que no pod,12,12_medios_qu_si_hiu,medios - qu - si - hiu - todas - comunicacin - consulta - prensa - comunidad - rt,0.7996421993518578,False
87,"rt : un lujazo haber estado ayer en el teatro coliseum y como siempre, , magnfica exposicin de hechos pod",-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
88,post pod after a loss and its not becs fault,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
89,"hey chris and ahmed, love the pod. two questions.s how close would you say is fields reaching to a point where we say he is a superstar, franchise qb? would you say the designed runs get fields into a rhythm passing the ball?",1,1_hes_guy_pod_like,hes - guy - pod - like - get - would - could - said - week - think,0.5768905709008179,False
90,"trowbridge sports centre is the latest leisure centre to have a new pool-pod installed on site. providing independent #swimming pool access for swimmers who are less mobile or disabled, we are in the process of installing pool-pods at all of our swimming pools",-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
91,some old time prog rock for today's cool people pod with,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
92,uwell caliburn a3 pod system kit giveaway,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
93,rt : hope we aren't your second choice pod too lads p.s you're welcome at crouchfest give defoe a call a,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
94,rt : en cien aos de soledad se cuenta que llovi tanto en macondo y el ambiente se puso tan hmedo que los peces habran pod,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
95,besties who are going t&amp;k london (pod) reply to this and ill make a gc!,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
96,"rt : un pas no es rico por los recursos naturales que pueda tener, sino por su educacin y el respeto a las normas y la ley pod",-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
97,rt : lastimosamente el da de ayer me qued sin empleo la farmacia donde laboraba dejo de funcionar. me da miedo el no pod,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
98,there other members of our old pod family who id rather see packed up.,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
99,pod chats: ben mallah on #trading real estate #traderlife,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
100,dont worry we have some extensive cb talk planned for wednesdays pod,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
101,hoping calls you out on voting in the next pod,31,31_elecciones_elegir_vote_voting,elecciones - elegir - vote - voting - votar - delegados - voto - participar - prximo - municipales,0.8577956663838548,False
102,"at first i couldn't believe she did a workout in the pod with bartise but now i get it, i really get it #loveisblind",11,11_shes_bartise_wing_talking,shes - bartise - wing - talking - auntie - scourge - ep6 - texts - im - orbit,0.7857909210096742,False
103,rt : buy get free snowwolf fuel cell mini w pod device -- $8.88 &amp; you get of these kits!! #vapecommunity,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
104,caliburn x pod empty cartridge pcs inuae,41,41_holder_pacifier_tracking_pivo,holder - pacifier - tracking - pivo - case - auto - cartridge - litter - kit - pet,0.8615698469031984,False
105,awesome pod as always guys. my only wish was that it was longer than an hour lol,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
106,"rt : our co-founder, , is bravely telling her story about her long battle with mental health on 's pod",11,11_shes_bartise_wing_talking,shes - bartise - wing - talking - auntie - scourge - ep6 - texts - im - orbit,0.24796357659482235,False
107,quite literally going to ny when youre from the midwest is like encasing yourself in a gel-pod,32,32_arch_tram_jornada_caso,arch - tram - jornada - caso - mas - ms - navideos - newport - octubristas - abandono,0.7888444536486073,False
108,"they are sensible people lad, quality pod",-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
109,+1 for our guys . called the lineup exactly last night on the pod,0,0_team_new_cash_win,team - new - cash - win - rt - pod - back - ml - trade - day,1.0,False
110,"i was confused but very pleasantly surprised by the sudden interest in pod racing, let me tell you",40,40_racing_round_perez_pleasantly,racing - round - perez - pleasantly - disappointed - sigurd - daytona - shouted - connections - runner,0.6089803511992817,False
111,emerging from the reshaping pod in a body designed to be the perfect partner to whoever put in the money into the vending machine.,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
112,"i'm not even mad at walsh because what would be the point, but joe's a real scumbag for doing this pod",1,1_hes_guy_pod_like,hes - guy - pod - like - get - would - could - said - week - think,0.4668680494451368,False
113,rolling tray with magnetic lid update #annapolismd near mall #maryland #annapolis #parole near wawa #downtownannapolis near anne arundel medical center #wes #pipes #pipe delta8 #oilrig #hookah #kratom #cbd #puffco #cigar #vapeshop tobacco shop #vaporizer #eliquid,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
114,rt : .: the pod bros are hot and were going to fucking win! lfg! #votebluetommorrow,0,0_team_new_cash_win,team - new - cash - win - rt - pod - back - ml - trade - day,0.849511678759749,False
115,n to falando d vc mas pod ser p vc tbm,14,14_quero_vc_voy_platonic,quero - vc - voy - platonic - elfbar - sorteo - acho - amigo - mina - veo,0.8272542859700798,False
116,cliburn g2 seto setu+c % #uwell #caliburn #caliburnak2 #caliburnak2 # # #pod # # #,9,9_relx_infy_relxinfinity_fbc7556,relx - infy - relxinfinity - fbc7556 - enjoy_discount_promocode_voucher_coupon_discounts_rewards_offers_perfume_promo_ - iherb_code_is - relxthailand - jues - caliburn - line,0.1795657979363329,False
117,"rt : por diana, por dani, por jen, por nat, por selene,por sarah, por todas esas jugadoras que dejaron su alma en la cancha para pod",7,7_sa_na_shlok_din,sa - na - shlok - din - kay - icm - hai - ang - ka - mar,0.33061702844058716,False
118,"went on a hike along the cliffs at makara beach last sunday with the lady, and caught a pod of orcas chasing a ray through the shoreline. /10 would do again #babewatch #hikingnz #makarabeach #orcas makara beach",15,15_two_orcas_person_calf,two - orcas - person - calf - makara - dumber - jonas - beach - along - figure,0.6045949287127003,True
119,"using your logic, one would mistakenly assume that fravor must've known about the unsharp mask (apparent white aura) but he didn't, that underwood must've noticed the pod lost lock, but he didn't. it's not that simple. the only evidence we have points to a distant jet.",1,1_hes_guy_pod_like,hes - guy - pod - like - get - would - could - said - week - think,0.44699026214456944,False
120,+ ems infymarbo zerorelx phantom # #relx # #infy # # #relx # #relxphantom #relx #infy # #marbozero #pod,9,9_relx_infy_relxinfinity_fbc7556,relx - infy - relxinfinity - fbc7556 - enjoy_discount_promocode_voucher_coupon_discounts_rewards_offers_perfume_promo_ - iherb_code_is - relxthailand - jues - caliburn - line,1.0,False
121,rt : es urgente. la sanidad pblica en madrid est sufriendo un grave deterioro. y forma parte de un plan premeditado. no pod,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
122,naur its so funny i have the transcript for this pod ep completely memorized,4,4_pod_affinity_one_quite,pod - affinity - one - quite - find - topic - covered - could - next - talk,0.9469420789174703,False
123,"it's a cheap bit of kit i know that much. from argos. yeah, pod sounds good. i'm in a flurry of ongoing c86 promo for the next few weeks so maybe after the dust settles then especially as c86 is, quite obviously, not a nineties thing!",-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
124,rt : despus de das sin tocar un pod y empezar a recuperar mi capacidad respiratoria puedo confirmar que: probablemente sea,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
125,rt : por qu es tan importante votar a feijo en las prximas elecciones generales? porque el comunismo una vez instalado en el pod,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
126,rt : ms julia fox on the pod today. caption this.,11,11_shes_bartise_wing_talking,shes - bartise - wing - talking - auntie - scourge - ep6 - texts - im - orbit,0.2460308230208501,False
127,rt : new table talk pod! from joined us for a discussion about how this nfc east division is look,0,0_team_new_cash_win,team - new - cash - win - rt - pod - back - ml - trade - day,1.0,False
128,rt : new pod and react to the cowboys' loss in lawrence.,0,0_team_new_cash_win,team - new - cash - win - rt - pod - back - ml - trade - day,1.0,False
129,"rt : it's here and it's glorious! the new non-fiction pod about the relationship that toppled the spanish monarchy, ""corinna",10,10_cuba_chile_pueblo_manifestantes,cuba - chile - pueblo - manifestantes - fuerza - brasil - rt - congreso - argentina - sancin,1.0,False
130,no they are two scissor sisters in a pod.,15,15_two_orcas_person_calf,two - orcas - person - calf - makara - dumber - jonas - beach - along - figure,1.0,False
131,bears ii men eddie jackson new kids on the vlog new kids on the pod chgo-town,1,1_hes_guy_pod_like,hes - guy - pod - like - get - would - could - said - week - think,0.4487038395530205,False
132,i will never buy a pod of weed,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
133,rt : two pedos in a pod together both compulsive liars and attendees at pedo island. go figure. they sto,15,15_two_orcas_person_calf,two - orcas - person - calf - makara - dumber - jonas - beach - along - figure,1.0,False
134,"really, really excellent first part of the inside qatar pod today! great work, can't wait to hear the rest.",2,2_love_guest_forward_happy,love - guest - forward - happy - would - loving - pod - excited - great - time,0.8366440419197805,False
135,"rt : joins the pod this week to discuss the nets debacle, the cavs and jazzs hot starts and if we need to be wor",-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
136,right by the cement pod too,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
137,"you go girl, its every human rights to vote and most importantly to have a voice. love todays pod cast, i was getting the shivers especially when victoria came on. chilling!",-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
138,that robert kelly pod sucked man worst hour of my life i kept expecting something good to happen but nothing did,1,1_hes_guy_pod_like,hes - guy - pod - like - get - would - could - said - week - think,1.0,False
139,"rt : | : incluso si este ao no podr hacer loy krathong, est bien porque hia no ir a ninguna parte. definitivamente pod",-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
140,rt : new pod out now joins us this week we talk: away from home inside shakhtars,43,43_new_amp_joined_week,new - amp - joined - week - prep - asher - anfi - gw18 - shakhtars - idpro,1.0,False
141,must have been the vodka in the vaporizer.,5,5_mango_juul_flavor_elfbar,mango - juul - flavor - elfbar - nutella - grape - vanilla - cookies - snack - cacao,0.32382191490827245,False
142,rt : dropped this one with our friend years ago today! #goodbyefornow,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
143,nunca tuve q decir q la gente q se vicia con el pod es tavy,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
144,you won't want to miss the #vmwareskyline swag giveaway at vmware explore in europe! here's how to get your free swag next week: come to the skyline pod use the qr code choose your preferred swag and we'll ship it to you! come visit us:,-1,-1_pod_rt_amp_new,pod - rt - amp - new - one - like - get - today - last - great,0.0,False
