,Document,Topic,Name,Top_n_words,Probability,Representative_document
23,: Otra vez ests PaCHECO. Ya bjale al vapeo...,1,1_vapear_vapeo_fav_rubius,vapear - vapeo - fav - rubius - dejar - ahora - clase - cmo - hace - solo,0.6681388689828961,False
24,#Actualidad Vapear una moda que oculta graves riesgos a la salud,2,2_vapeadores_salud_riesgo_uso,vapeadores - salud - riesgo - uso - vapeo - jvenes - constituyen - miocarditis - cientficos - especialmente,1.0,False
25,: Los libros de Rafael Santandreu me recuerdan al Vapeo para dejar de fumar. Ambos te prometen la mxima solucin a tus pro,0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,0.8532835718461859,False
26,necesito vapear ya no me queda,1,1_vapear_vapeo_fav_rubius,vapear - vapeo - fav - rubius - dejar - ahora - clase - cmo - hace - solo,1.0,False
27,"Infrmate, vapear te daa. #DjaloYa #VapearEsFumar #VapearTeDaa Nos sumamos a la campaa contra el uso de vapeadores, que constituyen un engao y riesgo para la salud. Conoce ms aqu.",2,2_vapeadores_salud_riesgo_uso,vapeadores - salud - riesgo - uso - vapeo - jvenes - constituyen - miocarditis - cientficos - especialmente,0.8730596751726744,True
28,Sabes vapear sin humo?,0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,0.8415064076896583,False
29,y vapeo,1,1_vapear_vapeo_fav_rubius,vapear - vapeo - fav - rubius - dejar - ahora - clase - cmo - hace - solo,0.6681388689828961,False
30,"NO AL USO DE VAPEADORES! Con el objetivo de prevenir a los jvenes sobre los daos que causa el uso de vapeadores, estaremos compartiendo breves videos que desmitifican el uso de los vapeadores, exponiendo con claridad los efectos negativos como la adiccin y el cncer.",2,2_vapeadores_salud_riesgo_uso,vapeadores - salud - riesgo - uso - vapeo - jvenes - constituyen - miocarditis - cientficos - especialmente,0.8877161215834751,False
31,: Vaporizador portatil con el que podremos vapear todo tipo de extracciones de la manera mas sencilla Ademas de vaporizar c,-1,-1_vapeadores_vapear_dao_vapeo,vapeadores - vapear - dao - vapeo - murieron - 180 - ayer - ms - salud - informacin,0.0,False
32,": Los cigarros electrnicos o vapeadores resultan dainos para la salud, ocasionando enfermedades en muy poco tiempo de",-1,-1_vapeadores_vapear_dao_vapeo,vapeadores - vapear - dao - vapeo - murieron - 180 - ayer - ms - salud - informacin,0.0,False
33,Aseguran mdicos que prohibir vapeadores quita opciones para dejar de fumar #RegulacinNoProhibicin,0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,1.0,False
34,": Los invitamos a seguir este video donde se hablar ms de los vapeadores y su efecto REAL, nada d",-1,-1_vapeadores_vapear_dao_vapeo,vapeadores - vapear - dao - vapeo - murieron - 180 - ayer - ms - salud - informacin,0.0,False
35,: El tema de #RegulacinNoProhibicin va mucho ms all de los vapeadores. Se trata de preservar libertades,4,4_vapeo_realidades_comunicacin_foro,vapeo - realidades - comunicacin - foro - tiendas - agradezco - ir - inters - haca - medios,1.0,False
36,"Agradezco a los medios de comunicacin por su inters sobre este Foro: ""Mitos y realidades del vapeo Haca dnde debe ir Mxico?"" Escuchar a expertas y expertos en el tema fortalece el trabajo legislativo y la toma decisiones. #RegulacinNoProhibicin",4,4_vapeo_realidades_comunicacin_foro,vapeo - realidades - comunicacin - foro - tiendas - agradezco - ir - inters - haca - medios,1.0,True
37,": El uso de los vapeadores se debe de regular ms no prohibir, el gobierno ya no haya ni que hacer para joder #RegulacinNoProhi",-1,-1_vapeadores_vapear_dao_vapeo,vapeadores - vapear - dao - vapeo - murieron - 180 - ayer - ms - salud - informacin,0.0,False
38,: Los ciudadanos que vapeamos solo EXIGIMOS ALGO #RegulacinNoProhibicin El negar el #vapeo es cerrar la puerta a mas fumador,0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,1.0,False
39,": Agradezco a los medios de comunicacin por su inters sobre este Foro: ""Mitos y realidades del vapeo Haca dnde debe ir M",4,4_vapeo_realidades_comunicacin_foro,vapeo - realidades - comunicacin - foro - tiendas - agradezco - ir - inters - haca - medios,1.0,True
40,"Si no pueden con sus mismos datos, como quieren defender sus decretos? #ProhibidoProhibir #Vapeadores #VapearNoEsFumar",-1,-1_vapeadores_vapear_dao_vapeo,vapeadores - vapear - dao - vapeo - murieron - 180 - ayer - ms - salud - informacin,0.0,False
41,"Jjajajja, ntp lo hago de chill no me drogo, tan solo quisiera vapear, pero algn da lo hare.",1,1_vapear_vapeo_fav_rubius,vapear - vapeo - fav - rubius - dejar - ahora - clase - cmo - hace - solo,0.7732663269970699,False
42,: Lo que nos queda por hacer a los 2 Millones de usuarios del #Vapeo en Mxico es no quedarnos callados es defender nuestros d,4,4_vapeo_realidades_comunicacin_foro,vapeo - realidades - comunicacin - foro - tiendas - agradezco - ir - inters - haca - medios,1.0,False
43,: #RegulacinNoProhibicin hagamos saber que el uso de los vapeadores no es nocivo para la salud,2,2_vapeadores_salud_riesgo_uso,vapeadores - salud - riesgo - uso - vapeo - jvenes - constituyen - miocarditis - cientficos - especialmente,1.0,False
44,"Vapear no es fumar. No hay combustin, ni alquitrn, ni los 6000 componentes txicas que lleva el tabaco. Lo nico que comparten a veces es la nicotina, as que ponerte un parche nicorette tambin es fumar o comerte un tomate (que tambin lleva nicotina) a ver si estudiamos.",0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,1.0,True
45,": Actualizacin Cochrane muestra que existe ""certeza alta"" sobre la mayor eficacia de #vapeo para dejar de fumar comparad",0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,1.0,False
46,: 4T lanza campaa contra vapeadores; busca evitar que lleguen a menores de edad,2,2_vapeadores_salud_riesgo_uso,vapeadores - salud - riesgo - uso - vapeo - jvenes - constituyen - miocarditis - cientficos - especialmente,0.8416732384106234,False
47,"#LoMsVisto Durante el trmite de la reforma tributaria que se viene gestando en Colombia, se radic la iniciativa de establecer un Impuesto del 150% Ad Valorem a los productos de vapeo.Hoy, esta propuesta no tuvo eco y no fue tenida en cuenta dentro de esta reforma. Asovape",3,3_colombia_cigarros_mexicanos_vapeadores,colombia - cigarros - mexicanos - vapeadores - uso - salud - hoy - priorizar - promueve - reforma,1.0,True
48,se demostr que el vapeo es ms peligroso porque las industrias tabaqueras y farmacuticas tienen mas plata para pagar cometas que el vapeo en si. a quien le sirve mas?,2,2_vapeadores_salud_riesgo_uso,vapeadores - salud - riesgo - uso - vapeo - jvenes - constituyen - miocarditis - cientficos - especialmente,0.8060276021640753,False
49,"Rubius diciendo que va a dejar de vapear, hasta no ver no creer xddd",1,1_vapear_vapeo_fav_rubius,vapear - vapeo - fav - rubius - dejar - ahora - clase - cmo - hace - solo,0.7055424853401329,False
50,": Ayer, 20 de noviembre de 2022, murieron 180 mexicanos por fumar. No muri ninguno por vapear.",-1,-1_vapeadores_vapear_dao_vapeo,vapeadores - vapear - dao - vapeo - murieron - 180 - ayer - ms - salud - informacin,0.0,False
51,"A pesar de tener hasta 31 componentes qumicos txicos, cigarrillos electrnicos se promocionan con sabores atractivos para nias, nios y adolescentes La venta de vapeadores a menores d edad debe ser prohibida Colombia debe contar con #LeyVapeadoresRegulados #NoMsCortinasDeHumo",-1,-1_vapeadores_vapear_dao_vapeo,vapeadores - vapear - dao - vapeo - murieron - 180 - ayer - ms - salud - informacin,0.0,False
52,t queres vapear mis ingenieros?,1,1_vapear_vapeo_fav_rubius,vapear - vapeo - fav - rubius - dejar - ahora - clase - cmo - hace - solo,0.80971155178913,False
53,: Vapear te daa! Infrmate,1,1_vapear_vapeo_fav_rubius,vapear - vapeo - fav - rubius - dejar - ahora - clase - cmo - hace - solo,0.9710508513115997,False
54,Vena escuchando en el metro una conversacin sobre vapeadores de altura. Menuda industria. A m de niato no se me hubiese ocurrido fliparme con el vapeo. Nunca he tenido madera de guay.,-1,-1_vapeadores_vapear_dao_vapeo,vapeadores - vapear - dao - vapeo - murieron - 180 - ayer - ms - salud - informacin,0.0,False
55,Trabajo en el sector farmacutico y el ser humano es el animal ms adicto que hay quizs el occidental blanco con formacin fumar menos tabaco quemado (pero ya est el vapeo q es cool) pero el resto de poblacin cada vez ms adicta a l nicotina por la va q sea y espera a,0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,0.9906227028977684,False
56,"Se la habis liado cojonuda a todos los medios que se han echo eco, la prohibicin de refiere exclusivamente a los dispositivos de tabaco calentado. Los vapeadores no usan tabaco.",0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,1.0,False
57,": Voy a decir algo que no s si cierto, pero los vapeadores son ms dainos que el tabaco y por eso los vamos a seguir prohibi",0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,1.0,False
58,En mi opinin vapear no debera estar permitido en ningn espacio cerrado.,1,1_vapear_vapeo_fav_rubius,vapear - vapeo - fav - rubius - dejar - ahora - clase - cmo - hace - solo,0.5859561507701205,False
59,: Hoy en la conferencia matutina el presidente Lpez Obrador volvi a arremeter en contra de los vapeadores con afirmaciones,-1,-1_vapeadores_vapear_dao_vapeo,vapeadores - vapear - dao - vapeo - murieron - 180 - ayer - ms - salud - informacin,0.0,False
60,Atencin! Vapear eventualmente lleva a fumar. El tabaquismo es la primera causa prevenible de enfermedad y muerte a nivel mundial. #VapearTeDaa #VapearEsFumar #DjaloYa,0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,0.9906227028977684,False
61,: Te esperamos a las 20:00 hora colombiana para hablar con de sobre la regulacin del vapeo en C,-1,-1_vapeadores_vapear_dao_vapeo,vapeadores - vapear - dao - vapeo - murieron - 180 - ayer - ms - salud - informacin,0.0,False
62,": Nunca va a dejar de impresionarme ese fenmeno de vapear en clase. Pues, por qu, por qu pensaras que vapear en clase e",1,1_vapear_vapeo_fav_rubius,vapear - vapeo - fav - rubius - dejar - ahora - clase - cmo - hace - solo,0.600945152430034,False
63,"#Vapear tienen muchos menos txicos dainos en comparacin con el fumado, dice Jacob George, de la Universidad de Dundee. LEA:",0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,1.0,False
64,: Dejando de fumar o vapear es un viaje tambin. Empieza tu viaje para dejar de fumar o vapear ahora y sigue avanzando .,0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,1.0,False
65,"Una buena medida sera hacer como en Reino Unido y otros pases europeos y promover el vapeo como forma de abandonar el tabaco, en vez de demonizarlo por las presiones de las farmacuticas.",0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,0.9557862370351254,False
66,"Deberamos revisar cmo esto nos puede daar, satanzamos el cigarrillo por sus supuestos daos y ste aparentemente muestra consecuencias en menor tiempo pero no hablamos nada, yo tambin vapeo, y el ""DE VEZ EN CUANDO"" no te salva de que te de alguna enfermedad",0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,0.9849532885877017,False
67,"#Vapeadores Adems de causarte cncer, tambin provocan caries",-1,-1_vapeadores_vapear_dao_vapeo,vapeadores - vapear - dao - vapeo - murieron - 180 - ayer - ms - salud - informacin,0.0,False
68,: Recuerdaque sigue abierta nuestra recogida de firmas en favor del Vapeo. Firma para que las tiendas especializadas NO teng,4,4_vapeo_realidades_comunicacin_foro,vapeo - realidades - comunicacin - foro - tiendas - agradezco - ir - inters - haca - medios,1.0,False
69,Desmontamos algunos de los mitos del #vapeo: Son ms sanos los cigarrillos elctricos que los tradicionales ? Ayudan a dejar de fumar ? #Salud #Tabaco #Adicciones,0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,0.8669210190025364,True
70,Para los que piensan que vapear es una moda,1,1_vapear_vapeo_fav_rubius,vapear - vapeo - fav - rubius - dejar - ahora - clase - cmo - hace - solo,0.7580160895721259,False
71,Xq a los cigarros no los sacan del mercado? Yaq son igual o mas danios q los vapeadores yaq en el cigarro aspiras mas de 6mil particulas proveniente de la combustion del mismo y de las cuales 100 se indentificaron potencialmente danias; pero enfin solo don dinero cuenta para ud,0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,0.8488035652811188,False
72,": Ojo al dato: Un cigarrillo tiene aprox 1 mg de nicotina; los vapeadores llegan a tener hasta 54 mg, es decir, el eq",0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,1.0,False
73,"Ayer, 3 de diciembre de 2022, murieron 180 mexicanos por fumar. No muri ninguno por vapear.",-1,-1_vapeadores_vapear_dao_vapeo,vapeadores - vapear - dao - vapeo - murieron - 180 - ayer - ms - salud - informacin,0.0,True
74,Suman 64 mil vapeadores decomisados desde2021,4,4_vapeo_realidades_comunicacin_foro,vapeo - realidades - comunicacin - foro - tiendas - agradezco - ir - inters - haca - medios,1.0,False
75,"Vayan contemplando si esperamos gobiernos inclusivos basados en la ciencia... hablan en su perfil de un precursor de mtodos disruptivos... el vapeo es eso , tecnologa diaruptiva, el dia que gusten debatimos el tema, somos 1.75 millones de usuarios en Mexico. Soy Vocero",3,3_colombia_cigarros_mexicanos_vapeadores,colombia - cigarros - mexicanos - vapeadores - uso - salud - hoy - priorizar - promueve - reforma,1.0,False
76,: Ante la necesidad de dejar de #Fumar muchas personas recurren a los #Vapeadores bajo la creencia de que no producen d,0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,1.0,False
77,: Para los que les gusta VAPEAR 1=20,1,1_vapear_vapeo_fav_rubius,vapear - vapeo - fav - rubius - dejar - ahora - clase - cmo - hace - solo,0.6453728819185585,False
78,": Britney Griner fue detenida en febrero pasado, en Mosc, por llevar cartuchos de vapeo en su equipaje, afortunadamente ya fue",-1,-1_vapeadores_vapear_dao_vapeo,vapeadores - vapear - dao - vapeo - murieron - 180 - ayer - ms - salud - informacin,0.0,False
79,": nos contaba que llevaba 37 aos fumando, pero desde que empez a #vapear su vida ha mejorado considerablem",0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,0.9713752762474986,False
80,: Brittney Griner detenida en Mosc con cartuchos de vapeo que contenan aceite de hachs. La CIA la intercambi por Vic,-1,-1_vapeadores_vapear_dao_vapeo,vapeadores - vapear - dao - vapeo - murieron - 180 - ayer - ms - salud - informacin,0.0,False
81,"Humos letales, miniserie anim que de la mano del artista manga Yitansan, da forma a la campaa para prevenir el consumo de tabaco y vapeadores en las y los adolescentes. A continuacin el primer captulo ya disponible #FumarMata",0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,0.8776741087751111,False
82,soy yo o vapear ya da ladilla,1,1_vapear_vapeo_fav_rubius,vapear - vapeo - fav - rubius - dejar - ahora - clase - cmo - hace - solo,1.0,False
83,"El problema de la salud en Mxico es grande. Hay personas que no quieren el etiquetado de alimentos, la prohibicin de vapeadores, cigarros y glifosato. Los intereses econmicos siempre se ponen por enfrente ante las buenas propuestas que ayuden a los mexicanos",3,3_colombia_cigarros_mexicanos_vapeadores,colombia - cigarros - mexicanos - vapeadores - uso - salud - hoy - priorizar - promueve - reforma,1.0,False
84,"INICIAMOS SEGUNDA ETAPA DE LA CAMPAA ""JAQUE AL VAPE"" Te gusta vapear? Estudios han demostrado que el consumo y uso de cigarrillos electrnicos puede causar lesin pulmonar. #djaloya #denncialoya #vapeartedaa #elvapeteacortalavida",-1,-1_vapeadores_vapear_dao_vapeo,vapeadores - vapear - dao - vapeo - murieron - 180 - ayer - ms - salud - informacin,0.0,False
85,: Mi hermano tiene 22 aos y acaba de volver de cita con el cardilogo con una miocarditis por culpa de vapear. A riesg,2,2_vapeadores_salud_riesgo_uso,vapeadores - salud - riesgo - uso - vapeo - jvenes - constituyen - miocarditis - cientficos - especialmente,0.9546975272394088,False
86,": Si tienen la oportunidad de vapear, desaprovchenla.",1,1_vapear_vapeo_fav_rubius,vapear - vapeo - fav - rubius - dejar - ahora - clase - cmo - hace - solo,0.908443548292809,False
87,Modificacin articulo 1 de la ley 1335 de 2009: Regulacin y uso de vapeadores y cigarrillo electrnico el senado #Colombia aprueba segundo debate y contina tramite ponentes,3,3_colombia_cigarros_mexicanos_vapeadores,colombia - cigarros - mexicanos - vapeadores - uso - salud - hoy - priorizar - promueve - reforma,1.0,False
88,"Es una pena que la juventud actual se jacte de ""poder fumar"" (o vapear)... es un riesgo muy alto",0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,0.8932826282827546,False
89,": ""117 razones para dejar de vapear cigarrillos electrnicos. La nicotina inhalada es tan adictiva que la mitad de los fuma",0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,1.0,False
90,"No hay estudios que indiquen la miocarditis como efecto de los vapeadores. Sobre las vacunas, por otra parte, s.",2,2_vapeadores_salud_riesgo_uso,vapeadores - salud - riesgo - uso - vapeo - jvenes - constituyen - miocarditis - cientficos - especialmente,0.9686537201205327,False
91,Tengo una amiga que trabaja en una empresa muy famosa de tabaco y venden vapeadores y crame que ellos si saben que eso es una mierda!,0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,0.9267517484887814,False
92,Yo no vapeo. Yo le estoy hablando de estudios y la academia quiero ver lo que usted dice con relacion al diagnostico de miocarditis. Yo no estoy basando nada en mi experiencia responda algo que aporte.,2,2_vapeadores_salud_riesgo_uso,vapeadores - salud - riesgo - uso - vapeo - jvenes - constituyen - miocarditis - cientficos - especialmente,0.9529804945442917,False
93,"Conoce el documento ""Anlisis cromatogrfico detecta sustancias txicas en vapeadores""",2,2_vapeadores_salud_riesgo_uso,vapeadores - salud - riesgo - uso - vapeo - jvenes - constituyen - miocarditis - cientficos - especialmente,0.8748743790900636,False
94,Hay vapeadores con sabor a bebida energtica.,0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,0.8346507583746399,False
95,#wholesale #distributor #Trending #eliquid #vaporwave #vapor #vapelife #Supplies #jammonster #USA #Best #offers #vaping #vapespecial #vapecommunity #vapejuice #onlinestore #Vaporeon #choreboy #scrubbers #Vapear,-1,-1_vapeadores_vapear_dao_vapeo,vapeadores - vapear - dao - vapeo - murieron - 180 - ayer - ms - salud - informacin,0.0,False
96,"me encantaba el exceso de alcohol y vapear y ahora me tomo dos tequilas y me da asco y ya no he comprado un vape desde hace mes y medio, q me pas??? jajajaj",0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,0.8569174463766572,False
97,"Mitos del vapeo, es importante contar con informacin cientfica y contrastada.",-1,-1_vapeadores_vapear_dao_vapeo,vapeadores - vapear - dao - vapeo - murieron - 180 - ayer - ms - salud - informacin,0.0,False
98,"Buenos das para todos! - No olviden comer fruta - Coman verduras en su almuerzo - Protector solar todos los das (7 am, 11 am y 3 pm) - Eviten fumar y/o vapear, no es el ahora, es el futuro",0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,1.0,False
99,Eso es vapear? Cuidado ..Est implicada en enfermedades pulmonares..,2,2_vapeadores_salud_riesgo_uso,vapeadores - salud - riesgo - uso - vapeo - jvenes - constituyen - miocarditis - cientficos - especialmente,0.9941807878494876,False
100,: Cigarrillos electrnicos / vapeadores Son seguros? Se recomiendan para dejar de fumar? Son adictivos? Abro hilo,0,0_fumar_tabaco_vapear_vapeadores,fumar - tabaco - vapear - vapeadores - vapeo - dejar - nicotina - cigarrillos - ms - menos,1.0,False
101,"Pero los vapeadores dicen...es una campaa, bla,bla, aunque les demuestres cientficamente, no lo dejaran...Asi son algunos humanos",-1,-1_vapeadores_vapear_dao_vapeo,vapeadores - vapear - dao - vapeo - murieron - 180 - ayer - ms - salud - informacin,0.0,False
102,": Ayer, 15 de diciembre de 2022, murieron 180 mexicanos por fumar. No muri ninguno por vapear.",-1,-1_vapeadores_vapear_dao_vapeo,vapeadores - vapear - dao - vapeo - murieron - 180 - ayer - ms - salud - informacin,0.0,True
