,Document,Topic,Name,Top_n_words,Probability,Representative_document
1373,some #cola flavour for the sunday day hope every one is fine and wish you a wonderful day fam. #ating #atingvape #daniela_ltd #atingbar #lifestyle #vapelifestyle #cloudchaser #dampfen #vapelife #pod #podsystem #enjoy #satisfy #disposable #recycle #vapestick #dampfstick,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.957997346,FALSE
1376,"pod salt origin cuban creme e-liquid. a unique twist on the cuban tobacco classic. enjoy notes of only the very best hand-made cigars, boasting rich and shape aromas, with a delicate dashing of sweet vanilla crme. #podsalt #origin #eliquid",5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,TRUE
1527,pod de pipoca...,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
1582,pod sabor creatina,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
1670,"tener una heladera, si no s bastante un techo propio y pod t ayudar a la fundacin en chaco",5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.478823314,FALSE
1772,rt : nutella pod on top red velvet cookies in the house rm18,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.519091753,FALSE
1816,porritos mekas y pod de juicy labs.,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
1824,so satisfying to watch the trichome heads melt down and start bubbling as it coats the flower in the vaporizer. gotta love hash.,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
1839,"i had the opposite experience in italy, really nice gelato with a shitty little pod-machine espresso shot on top. rip",5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
1877,rt : good food good mood cookies nutella pod flavour oreo // rm18,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.778456811,FALSE
2485,lagrimas pod chocolate e bbb,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.781696957,FALSE
2513,"rt : ""pod salts mega flight"" juice + pod kit bundle (12x bottles!)",5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.661543828,FALSE
2735,"jesus fucking christ. yall ever heard of butter, s&amp? shit looks dryer than a milkweed pod.",5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
2897,rt : a ton of cacao pod! +,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.990074152,FALSE
2967,"rt : manzanas fuji, diez minutos en remojo con agua y vinagre o bicarbonato sdico, para eliminar pesticidas y glifosfato, pod",5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
3038,alguien me dijo que pruebe el pod de limon pero no me acuerdo quien fueeeee,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.56050494,FALSE
3203,question: real pod vanilla or a substitute? i like to think the former would fade more quickly.,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.946194364,FALSE
3379,the things id do for a creme brle juul pod,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.480767391,FALSE
3537,pod thc vrios sabores # $ # $,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
3610,ashamed to admit i tried two of these lol it was the ice and salt and cinnamon challenge. that pod shit is wild and idk what the deal is with a banana and sprite,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.659970834,FALSE
3696,rt : nothing a mango juul pod wouldnt fix!,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
3724,chicken nuggets kai? and you hate pie?? great pod per usual,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.593780194,FALSE
3848,"rt : alex saab: hizo una triangulacin increble, para traer alimentos...haba muchos empresarios que pod",5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.589935758,FALSE
3888,rt : the anecdotes in this pod are bananas.,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.816082201,FALSE
3927,rt : my new favorite go to at night is #12 sugar pod mixed with hot chocolate. i wake up feeling like i could melt back into,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
3994,"youre asking this to the pod eating crowd of critics who think plant milk is better than real, bioengineered fake meat is better than real, and trans dancing in front of kids is perfectly normal",5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.66005203,FALSE
4076,"rt : ##uninfuerzaycooperacin almuerzo, un poco tarde pero qu importa",5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.457214781,FALSE
4122,rt : #produciresindependencia un cafecito de almuerzo,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.519903293,FALSE
4252,rt : get that side-pod recipe toto !!,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.790150015,FALSE
4267,falto o pod sabor melancia e trident de melancia,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
4315,"rt : tu abuela comprando la fruta casi echada a perder de la frutera para hacer compota en vez de comer pescado, y as pod",5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
4338,rt : my vanilla pod hand cream is a super-nourishing organic cream that is so natural you can even use it on your lips and n,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.655223888,FALSE
4359,plz vote so my mans can have his mango juul pods,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
4398,rt : exhale the fragrance for an ultimate treat. come and try the ageism100 #geekvp #geekvape #geekup #aegis #aegism100 https,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
4401,who else can remember the gas station you were in when they told you they no longer sold mango juul pods,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
4403,cranberry grape #vocano #vocanovape #disposable #7000puffs #usavape #elfbar #escobars #hyde #bang,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
4428,try the grape elfbar,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.993864666,FALSE
4448,i would sn0rt this shit if i could man i need cheeseling flavoured nic salt for my juul,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
4459,"large dunkin cold brew, cold foam, black, and rips of the juul",5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.738887977,FALSE
4483,miami mint elfbar chaser to vodka shots,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.507324023,FALSE
4494,reminiscing on the days of mango juul pods like old people talk about quaaludes,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
4503,elfbar sabor churrasco que tal,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
4516,"scott the woz, a breakfast doused in aromat, and an elfbar what's better than this?",5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
4522,someone get shane a juul #thelwordgenerationq,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.703840213,FALSE
4532,rt : you know what i miss? vagina no mango juul pods,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
4548,"o no final da noite, somos s eu e ele o elfbar strawberry ice puffs",5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.498167391,FALSE
4561,bestie whats ur fave juul flavour and %,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
4572,"i can't get mango juul pods; but, satan can advertise to children. mind boggling.",5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
4577,rt : what do you miss more mango juul pods or actavis?,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,1,FALSE
4581,ong best mint flavor ive had since og juul (been tryna replicate that flavor ever since they stopped doing mint in stores),5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.702860243,FALSE
4594,another great flavor from blue cotton candy #elfbar #scvapers #vapefam #inkedvapers #vapelife #vapelikeaboss #vapeclassy #blowingclouds #noseclouds #keepitcloudy #vapewithstyle #instavape #vapestagram #vapeclassy #vapewithstyle #vapeon,5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.970933362,FALSE
4600,"i have been cycling thru the energy flavor elfbar, candy hearts breeze pro, and grape soda breeze pro all tasty, grape soda breeze kinda makes me feel like i'm aspirating cough syrup tho if i hit it wrong idk",5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.624627751,TRUE
4610,"rt : lol so normal things like being horny and drinking is cringe? gen z has fucking juul, weed brownies, they",5,5_mango_juul_nutella_grape,mango - juul - nutella - grape - flavor - cookies - elfbar - sy - breeze - rm18,0.517983453,FALSE
42,rt : rt and dm for u pod,10,10_ml_units_st_state,ml - units - st - state - caliburn - 110 - caliburnak2 - 1u - recap - cbb,0.549212753,FALSE
108,cliburn g2 seto setu+c % #uwell #caliburn #caliburnak2 #caliburnak2 # # #pod # # #,10,10_ml_units_st_state,ml - units - st - state - caliburn - 110 - caliburnak2 - 1u - recap - cbb,1,FALSE
270,"rt : nov - #nhl unit tb reg, +110 dal reg, we stated #gobolts on pod, and we are adding: units tb ml,",10,10_ml_units_st_state,ml - units - st - state - caliburn - 110 - caliburnak2 - 1u - recap - cbb,0.987507581,FALSE
551,cliburn a2s seto setu+c % #uwell #caliburn #caliburn#caliburn a2s# # #pod # # #,10,10_ml_units_st_state,ml - units - st - state - caliburn - 110 - caliburnak2 - 1u - recap - cbb,0.983298449,FALSE
579,-4 units on sunday record since we started: *-4* ml's and props: units pods -556 +275.5 units poms -141 +32.4 units poys -14 +27 units overall -711 +332.25 units,10,10_ml_units_st_state,ml - units - st - state - caliburn - 110 - caliburnak2 - 1u - recap - cbb,0.69321131,TRUE
618,()14 [11/22 :05] pod+pan ratelworks (rws0079) # #,10,10_ml_units_st_state,ml - units - st - state - caliburn - 110 - caliburnak2 - 1u - recap - cbb,1,FALSE
