,Document,Topic,Name,Top_n_words,Probability,Representative_document
12,: gm vapers. remember our goals,4,4_vapers_vapes_bathroom_issue,vapers - vapes - bathroom - issue - vape - voices - kids - theres - social - young,0.9506792658778483,False
13,": 1/9 Particles? Stop Blowing Smoke Hey #vapefam, Recently I've seen an uptick in an old TC trope. ""E-cigarettes contain ultra",2,2_vaper_fumar_fumando_cigarro,vaper - fumar - fumando - cigarro - vapers - fuman - luego - uso - tabaco - smokers,0.6779442109034043,False
14,Warning 18+ Usual Vapers Morning #tits #on #couch Click on the video for full clip,8,8_digest_via_vapers_december,digest - via - vapers - december - couch - tits - usual - morning - 18 - warning,0.7112790673336417,False
15,No me vapeo eso ni con tu vaper,0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,0.6834673313309576,False
16,si no has fumado en tu vida y nunca has sentido la necesidad de hacerlo...... por qu vas y te fumas un vaper????? no puedo entenderlo,2,2_vaper_fumar_fumando_cigarro,vaper - fumar - fumando - cigarro - vapers - fuman - luego - uso - tabaco - smokers,1.0,False
17,Montar una academia de opositores o vender vapers es xito asegurado.,4,4_vapers_vapes_bathroom_issue,vapers - vapes - bathroom - issue - vape - voices - kids - theres - social - young,0.6661423209356254,False
18,Say Hi to ARGUS Z ! Believe me you will love it in your daily vaping life! #VOOPOO #ArgusZ #voopoolive #vapewithvoopoo #vapers #ukvaper #ukvaping #vapinguk #vapeshop #vapenation #vapelife #quitsmokingtoday,5,5_banana_vape_vapelife_berry,banana - vape - vapelife - berry - lafi - flavor - vapefam - sweet - great - blueberry,0.5007516023070001,False
19,Vaper sabor menta,-1,-1_good_vaper_vape_vapers,good - vaper - vape - vapers - vapecommunity - vapelife - cloudchaser - vapefam - vapenation - morning,0.0,False
20,Frozen Banana - SWFT MOD Recharge . . . #vape #vapedisposables #vapepic #vapeshop #eliquid #vapenation #ejuice #vapelife #vapedaily #instavape #vapefam #vapor #vapepics #vapelyfe #vapelikeaboss #midwestgoods #wholesaleeliquid #ecig,1,1_vape_vapefam_vapelife_vapedaily,vape - vapefam - vapelife - vapedaily - vapenation - vapeshop - vapecommunity - vaping - vapelove - eliquid,1.0,False
21,"The shopping festival is approaching, what are your shopping plans? #vapelife #vapenation #vapeporn #vapeon #VapeFam #vapecommunity #vapelyfe",-1,-1_good_vaper_vape_vapers,good - vaper - vape - vapers - vapecommunity - vapelife - cloudchaser - vapefam - vapenation - morning,0.0,False
22,"you heard him, vapers are STINKY",0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,0.6318425357492637,False
23,Life is what happens when you're busy making other plans. welcome OEM disposable podstarstonevapor.sally.com #disposablevape#vape #vapelife #vapenation #vapeon #vapelyfer #elfbar #LB5000 #HYDE #fume #fumeextra #extra #fume #fumedisposables #disposables #smoke,1,1_vape_vapefam_vapelife_vapedaily,vape - vapefam - vapelife - vapedaily - vapenation - vapeshop - vapecommunity - vaping - vapelove - eliquid,0.7851176403945066,False
24,A delicious smooth custard base with a handful of fresh picked tangy and sweet blueberry &amp; blended in. A stunning all day flavor packed vape. #ukvaporwaves #vapeuk #vapor #vaping #vapers #eliquid #eliquiduk #vapejuice #vape,5,5_banana_vape_vapelife_berry,banana - vape - vapelife - berry - lafi - flavor - vapefam - sweet - great - blueberry,1.0,True
25,": . Des jeunes prfrent vaper des fruits plutt que FUMER ? Avec une taxe 6 le ml pour le puffs, elles seron",2,2_vaper_fumar_fumando_cigarro,vaper - fumar - fumando - cigarro - vapers - fuman - luego - uso - tabaco - smokers,0.6369175889192275,False
26,": | ""Te importa si fumo? Aparentemente, el hombre moderno fuma con vaper, pero yo sigo fumando cigarros. Soy un puto crtic",2,2_vaper_fumar_fumando_cigarro,vaper - fumar - fumando - cigarro - vapers - fuman - luego - uso - tabaco - smokers,0.929127989299967,False
27,": H: ""Oye no deberas fumar.."" V:""Es un vaper"" H:""Igual"" V:""Pero es ms sano"" H: ""Ya pero no deberas fumar, igual todo",2,2_vaper_fumar_fumando_cigarro,vaper - fumar - fumando - cigarro - vapers - fuman - luego - uso - tabaco - smokers,0.8615887905619557,True
28,En qu cabeza cabe pensar que el vaper no es perjudicial? Estamos tontos o cmo va la cosa?,0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,0.7597310656515924,False
29,mentiroso yo t vi con un vaper,0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,1.0,False
30,i hate vapers too louis,0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,0.6712170648064386,False
31,: Good morning vapers VAPE HACKAmericanCherry Have a good day http,-1,-1_good_vaper_vape_vapers,good - vaper - vape - vapers - vapecommunity - vapelife - cloudchaser - vapefam - vapenation - morning,0.0,False
32,Classic ample build space lets you build your DeadRabbit Solo #RDA coil with ease - #vapesourcing #vape #vapelife #vapecommunity #gift #FreeShipping #newarrivals #newvape #vapor #vaping #vapefam #atomizer,1,1_vape_vapefam_vapelife_vapedaily,vape - vapefam - vapelife - vapedaily - vapenation - vapeshop - vapecommunity - vaping - vapelove - eliquid,1.0,False
33,pero si hay hasta videos de l con vaper,0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,1.0,False
34,Cool vapors smoothe your throatSoSoul AirVape Mesh Coil 600 puffs #SoSoul #Vape #VapeFam #Ecig #S600 #GoodVibes,-1,-1_good_vaper_vape_vapers,good - vaper - vape - vapers - vapecommunity - vapelife - cloudchaser - vapefam - vapenation - morning,0.0,False
35,LOUIS SAID HE HATES VAPERS???,-1,-1_good_vaper_vape_vapers,good - vaper - vape - vapers - vapecommunity - vapelife - cloudchaser - vapefam - vapenation - morning,0.0,False
36,deja de fumar gilipuertas que te meto un bofetn que lo que te va a matar soy yo no el vaper,2,2_vaper_fumar_fumando_cigarro,vaper - fumar - fumando - cigarro - vapers - fuman - luego - uso - tabaco - smokers,0.7116871324844821,False
37,: Exclusive nicotine vapers' lung cancer risk from THE major lung cancer carcinogen is &gt;20X lower than in smokers. Even,3,3_vapers_adult_smokers_smoking,vapers - adult - smokers - smoking - million - nicotine - use - teen - tobacco - quit,0.6803851172196685,False
38,"Mi mam me escondi mi vaper y mi cadena como para darme una leccin de que el trago no deja nada bueno, porque pens que yo estaba ebria y no sabia donde dej las cosas, lo peor es que le hago el reclamo y me miente y se hace la victima",0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,0.8264344434586471,False
39,"Stuck in the office on a rainy day with VAPORESSO LUXE QS, but still in a good mood! Only use vape in permitted areas. - Not for U.S. Market #vape #vaporesso #vapeon #vapelife #vapecommunity #vaping #luxe #office #rainy #good #mood",-1,-1_good_vaper_vape_vapers,good - vaper - vape - vapers - vapecommunity - vapelife - cloudchaser - vapefam - vapenation - morning,0.0,False
40,: Vapers' Meet-Up in Lisbon Thank you everyone for coming for our meet-up and joining us to #backvaping and #beats,-1,-1_good_vaper_vape_vapers,good - vaper - vape - vapers - vapecommunity - vapelife - cloudchaser - vapefam - vapenation - morning,0.0,False
41,BMOR Venus Disposable Vape Device - 10PK WARNING: These Products Contain Nicotine. No Sales to under 21 yrs old. #vapecommunity #vaping #vapeporn #vapeon #vapefam #vapers #vapor #cannabis #smoke #cbd #vapetricks #vapejakarta #vaperazzi,6,6_nicotine_yrs_sales_contain,nicotine - yrs - sales - contain - warning - products - old - disposable - 21 - vape,1.0,False
42,New iJoy Giveaway Now Live! - Enter now for a chance to win 1 of 5 iJoy Neptune II Pod Kits - #ecigclick #ijoy #ijoyneptune2 #vaping #vapegiveaway #vapefam #vape #vapelyfe #giveaway,7,7_prize_awards_giveaway_apple,prize - awards - giveaway - apple - cast - choice - 2022 - organized - inviting - votes,0.9758288836055675,False
43,New Vape Awards Giveaway Now Live! - Enter now for a chance to win prizes from - - - VOOPOO - - - #ecigclick #vapeawards #vapegiveaway #vapefam #eliquid #vapelyfe #giveaway,7,7_prize_awards_giveaway_apple,prize - awards - giveaway - apple - cast - choice - 2022 - organized - inviting - votes,1.0,False
44,": Headline: ""Vapers Exposed To Harmful Levels of Particulate Matter"" Article says: ""study 'suggests' e-cigarette users '",3,3_vapers_adult_smokers_smoking,vapers - adult - smokers - smoking - million - nicotine - use - teen - tobacco - quit,0.9255229583975655,False
45,"Trying to quit cigarettes or just looking for your favorite vape juice? Come check out our selection of juices, mods &amp; tanks, coils, CBD, &amp; glassware. Now open in Bryant, Arkansas! Limited time 15% discount storewide! #vape #vapeshop #vapelife #vapefam #QuitSMOKING #CBD",-1,-1_good_vaper_vape_vapers,good - vaper - vape - vapers - vapecommunity - vapelife - cloudchaser - vapefam - vapenation - morning,0.0,False
46,"Es un vaper, una abstinencia debe estar manejando el dueo",0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,0.976770969193675,False
47,G Bar 8000 Glass Cup Size Size: 113*39*39mm 1.2 Mesh Coil Type C Charging 700Mah Cobalt Battery 18ML Premium Flavors 8000 Puff Saltnic: 5% #niimoovape Welcome to enquiry #vapelife #vape #vapers #vapenation,1,1_vape_vapefam_vapelife_vapedaily,vape - vapefam - vapelife - vapedaily - vapenation - vapeshop - vapecommunity - vaping - vapelove - eliquid,0.8761173136443339,False
48,: Vapers Digest 11thNovember,8,8_digest_via_vapers_december,digest - via - vapers - december - couch - tits - usual - morning - 18 - warning,1.0,False
49,# # # # #ecig #ecigshop #vapor #vaper #vape # # # # # # # # # # #,1,1_vape_vapefam_vapelife_vapedaily,vape - vapefam - vapelife - vapedaily - vapenation - vapeshop - vapecommunity - vaping - vapelove - eliquid,1.0,False
50,5 star review from R.: Great juice #VapeReviews #Vaping101 #HappyCustomer #VapeFam #VapeCommunity #VapeLyfe,5,5_banana_vape_vapelife_berry,banana - vape - vapelife - berry - lafi - flavor - vapefam - sweet - great - blueberry,0.4950534006857454,False
51,El vaper es un viaje de ida,0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,1.0,False
52,Que me digan que debera de dejar de fumar mientras le da 10 caladas en 1 minuto al vaper,2,2_vaper_fumar_fumando_cigarro,vaper - fumar - fumando - cigarro - vapers - fuman - luego - uso - tabaco - smokers,0.9064203011123946,False
53,New Vape Awards Giveaway Now Live! - Enter now for a chance to win prizes from - - - VOOPOO - - - #ecigclick #vapeawards #vapegiveaway #vapefam #eliquid #vapelyfe #giveaway,7,7_prize_awards_giveaway_apple,prize - awards - giveaway - apple - cast - choice - 2022 - organized - inviting - votes,1.0,False
54,: Dosa perokok/vaper ni biasanya berantai. Dosa memudaratkan diri sendiri dah confirm Dosa memudaratkan orang lain kera,3,3_vapers_adult_smokers_smoking,vapers - adult - smokers - smoking - million - nicotine - use - teen - tobacco - quit,0.9255229583975655,False
55,: #RIILX #vapefam #vapelife #vape,1,1_vape_vapefam_vapelife_vapedaily,vape - vapefam - vapelife - vapedaily - vapenation - vapeshop - vapecommunity - vaping - vapelove - eliquid,1.0,False
56,Why don't you stop and have a good vape time? . #fungDUO . . #FungVape #disposablevape #vapelife #vapefam #ecigs #vapers #vapepod #vapebar #vapefriends #vapenation #vaping #fungdisposable,5,5_banana_vape_vapelife_berry,banana - vape - vapelife - berry - lafi - flavor - vapefam - sweet - great - blueberry,0.5033017224906332,False
57,Ela indo ser confinada para o BBB com um vaper na mo e ningum nunca percebeu kkkkkkk,0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,0.6256431077143968,False
58,Perder el vaper por la cama es una personalidad es la ma,0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,1.0,False
59,Need to meet a trick-vaper STAT,-1,-1_good_vaper_vape_vapers,good - vaper - vape - vapers - vapecommunity - vapelife - cloudchaser - vapefam - vapenation - morning,0.0,False
60,What I hate about vapes is the vape boxes just fecked on the ground outside every vape shop. A lot of littering scumbags seem to be vaping and giving good tidy vapers like meself a bad name.,4,4_vapers_vapes_bathroom_issue,vapers - vapes - bathroom - issue - vape - voices - kids - theres - social - young,0.5915220698631318,False
61,Fresh all day long #Uwell #Uwelltech #CaliburnA #vapedaily #vapetime #vapefam #vapelove #CaliburnA3 Only for adults(21+).,1,1_vape_vapefam_vapelife_vapedaily,vape - vapefam - vapelife - vapedaily - vapenation - vapeshop - vapecommunity - vaping - vapelove - eliquid,1.0,False
62,"Full article Lambertville, MI #vaping #mjbizcon #mjbizdaily #glassvape #glassvapecartridge #glassdisposable #extracts #vapelife #vapeshop #vapes #michiganmade #vapefam",1,1_vape_vapefam_vapelife_vapedaily,vape - vapefam - vapelife - vapedaily - vapenation - vapeshop - vapecommunity - vaping - vapelove - eliquid,1.0,False
63,"no, para nada eso es de tento vaper seguro",0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,0.7597310656515924,False
64,: Jvenes entre 14 y 17 aos fumando VAPERS en los pasillos del centro comercial SAMBIL #Barquisimeto. Este sbado puede,2,2_vaper_fumar_fumando_cigarro,vaper - fumar - fumando - cigarro - vapers - fuman - luego - uso - tabaco - smokers,0.985356537610478,False
65,: Luis Enrique pasndose el God of War a las 5 la maana fumando vaper de poleo menta.,0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,1.0,False
66,L vaper,0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,1.0,False
67,se m acaba d acabar el vaper,0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,1.0,False
68,"There is a lot of health misinfo about this. Epidemics are DISEASES that are INCREASING in a population. 92% of nicotine vapers are adults, not teens. 88% of drinkers are adults, not teens. And teen binge drinking causes 3,900 deaths/year. Nicotine vaping causes no deaths.",3,3_vapers_adult_smokers_smoking,vapers - adult - smokers - smoking - million - nicotine - use - teen - tobacco - quit,1.0,False
69,Me e pillado un vaper y mis flemas ahora saben a pia colada,0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,1.0,False
70,"Definitivamente he brotado, me he comprado un vaper",0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,1.0,False
71,HIGUEY: Un joven de unos 17 aos falleci en un lamentable hecho en Villa Cerro de dicha ciudad. El suceso ocurri cuando dos atracadores se disponan a asaltar un negocio de venta de Vaper (cigarros electrnicos). LA DELINCUENCIA ARROP REPBLICA DOMINICANA,2,2_vaper_fumar_fumando_cigarro,vaper - fumar - fumando - cigarro - vapers - fuman - luego - uso - tabaco - smokers,0.8685287593468395,False
72,Good morning vapers DOGS JUICE2DOGS GIRLS Have a good day #vape #vapedogs #goodday,-1,-1_good_vaper_vape_vapers,good - vaper - vape - vapers - vapecommunity - vapelife - cloudchaser - vapefam - vapenation - morning,0.0,False
73,: Poll for US adult vapers on e-cig availability Part I: Since 2021 have you had experienced difficulty finding your pref,3,3_vapers_adult_smokers_smoking,vapers - adult - smokers - smoking - million - nicotine - use - teen - tobacco - quit,0.5746203270626313,False
74,: Which one do you want to stay with you tonight? #Uwell #Uwelltech ##cravat #vapedaily #vapetime #vapefam #vapelove #Uw,1,1_vape_vapefam_vapelife_vapedaily,vape - vapefam - vapelife - vapedaily - vapenation - vapeshop - vapecommunity - vaping - vapelove - eliquid,1.0,False
75,Uno 4K Disposable Vape Pod - 1PC WARNING: These Products Contain Nicotine. No Sales to under 21 yrs old. #vapestore #vapepics #vapesociety #vapes #vapeindonesia #vaporizer #ecig #vapefamily #vapemurah #vapeworld #vape #vapelife,6,6_nicotine_yrs_sales_contain,nicotine - yrs - sales - contain - warning - products - old - disposable - 21 - vape,0.6466267874143553,False
76,Vapers Digest 18th November via,8,8_digest_via_vapers_december,digest - via - vapers - december - couch - tits - usual - morning - 18 - warning,1.0,True
77,"Happi Live Resin + D8 + THC-P + THC-O Disposable Vape Strawberry Smiles 2.4ML is 41.99 USD (30% off) SmartCoolDeals,com/vapes #vapeLife #vapers",5,5_banana_vape_vapelife_berry,banana - vape - vapelife - berry - lafi - flavor - vapefam - sweet - great - blueberry,0.7651952622612079,False
78,": Pillan a LuaLuita fumando vaper en clase de Alomancia a las 18:30. Si no te quieres perder la exclusiva, ms te vale venir",2,2_vaper_fumar_fumando_cigarro,vaper - fumar - fumando - cigarro - vapers - fuman - luego - uso - tabaco - smokers,0.772852180213139,False
79,ela gravando essa fumando vaper,2,2_vaper_fumar_fumando_cigarro,vaper - fumar - fumando - cigarro - vapers - fuman - luego - uso - tabaco - smokers,0.8066375549786364,False
80,(5) Have your considered the ethical implications of your current position? You are now actively switch the track to deliberately kill adult smokers in order to scare teen vapers further away from a death-track that they're not even standing on (almost no US teens smoke now).,3,3_vapers_adult_smokers_smoking,vapers - adult - smokers - smoking - million - nicotine - use - teen - tobacco - quit,0.4737443560068957,False
81,": UK National Fire Chiefs Council: There are an estimated 2.9 million adult vapers in Britain, almost all of whom are smokers",3,3_vapers_adult_smokers_smoking,vapers - adult - smokers - smoking - million - nicotine - use - teen - tobacco - quit,1.0,False
82,blows away with my strong vaper lungs,-1,-1_good_vaper_vape_vapers,good - vaper - vape - vapers - vapecommunity - vapelife - cloudchaser - vapefam - vapenation - morning,0.0,False
83,#RegulacinDiferenciada #Vapers #THC #Nicotina,1,1_vape_vapefam_vapelife_vapedaily,vape - vapefam - vapelife - vapedaily - vapenation - vapeshop - vapecommunity - vaping - vapelove - eliquid,0.986694817240809,False
84,Recuerden que las caligrafas cuestan menos que un vaper,0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,0.8506871928710609,False
85,Me compr un vaper!,0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,1.0,False
86,"Urge un vaper, necesito parecer una chimenea",0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,1.0,False
87,Bounce Turbo Drum Box 7000 Puffs WEBSITE: 27/16/1 Nguyn Ngc Lc-P14- Q10 339/39B1 L Vn S - P13- Q3 Hotline : 0971.829.269 ( Zalo ) #tinhdauvape #vapeshopquan3 #vapeshopquan10 #vape #vapeshoptphcm #vapepodgiare #vapers #pod,-1,-1_good_vaper_vape_vapers,good - vaper - vape - vapers - vapecommunity - vapelife - cloudchaser - vapefam - vapenation - morning,0.0,False
88,"4 manillas de piso cero, 2 manillas de piscinas y 3 vaper me encontr arreglando mi cuarto",0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,1.0,False
89,Best vape juice in America and #vapeshop #vapelife #vapelove #vapecommunity #vaping #instavape #vapefam #vapor #vapenation #ejuice #vapers #eliquid #vapedaily #vapeeveryday #vapeforlife #vapeforever,1,1_vape_vapefam_vapelife_vapedaily,vape - vapefam - vapelife - vapedaily - vapenation - vapeshop - vapecommunity - vaping - vapelove - eliquid,0.7700032359445868,False
90,It's National Addictions Awareness Week! Ways to get involved: -Participate in the online conversation -Sharing statistics -Rising awareness in your community #vapecommunity #vaping #vapecanada,-1,-1_good_vaper_vape_vapers,good - vaper - vape - vapers - vapecommunity - vapelife - cloudchaser - vapefam - vapenation - morning,0.0,False
91,No tienen nada de especiales los mierdas esos y se creen dioses cuando algunos parecen hasta championes sacados del Mario Bross y otros parecen sacados de los Minions es que cada vez peor. Se creen guays y los mejores por ir con un puto vaper con la vida.,0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,0.6704002675843453,False
92,"Prohiben la venta de lquidos de vaper con sabores, obligando as a cerrar los negocios en un plazo de 11 meses. Segun la UE, tienen como objetivo que la gente fumadora se reduzca en un 5% de aqu a 2040.",3,3_vapers_adult_smokers_smoking,vapers - adult - smokers - smoking - million - nicotine - use - teen - tobacco - quit,0.6586270137372653,False
93,les quitan el vaper y se mueren podra ser yo perfectamente,0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,0.9850131638946761,False
94,: #vapenation #ecig,1,1_vape_vapefam_vapelife_vapedaily,vape - vapefam - vapelife - vapedaily - vapenation - vapeshop - vapecommunity - vaping - vapelove - eliquid,1.0,False
95,#TalkAboutVaping #DoTheVapeTalk #YouveBeenPlayed #HarmReduction #harmreductionworks #HarmReductionSavesLives #vapelife #vape #vapefam #vaep,1,1_vape_vapefam_vapelife_vapedaily,vape - vapefam - vapelife - vapedaily - vapenation - vapeshop - vapecommunity - vaping - vapelove - eliquid,1.0,False
96,pelo amor de deus 08:54 da manh i essa branquela do caraio fumando vaper vsf,0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,1.0,False
97,el vaper de mojito sabe a ron y me siento como una alcohlica yendo a trabajar buenos dias,2,2_vaper_fumar_fumando_cigarro,vaper - fumar - fumando - cigarro - vapers - fuman - luego - uso - tabaco - smokers,0.6941644877469276,False
98,Uwell Caliburn AK3 Pod System Kit In Stock #vape #vapers #vapelife #vapefam #BlackFriday #blackfridaysale,1,1_vape_vapefam_vapelife_vapedaily,vape - vapefam - vapelife - vapedaily - vapenation - vapeshop - vapecommunity - vaping - vapelove - eliquid,1.0,False
99,As a vaper nimeambiwa ninyamaze hio story ya GMO whole time I was gonna ask if them shits come in mixed berry flavor,5,5_banana_vape_vapelife_berry,banana - vape - vapelife - berry - lafi - flavor - vapefam - sweet - great - blueberry,1.0,False
100,Monster Mini * Blueberry Bubblegum Ice * Mint * Watermelon Ice . . . #vape #vapedisposables #vapepic #vapeshop #eliquid #vapenation #ejuice #vapelife #vapedaily #instavape #vapefam #vapor #vapepics #vapelyfe #vapelikeaboss #midwestgoods #wholesaleeliquid #ecig,5,5_banana_vape_vapelife_berry,banana - vape - vapelife - berry - lafi - flavor - vapefam - sweet - great - blueberry,0.9317460865475555,False
101,Well here is a 19 year old vaper who died from mouth cancer. So you can look forward to that.,-1,-1_good_vaper_vape_vapers,good - vaper - vape - vapers - vapecommunity - vapelife - cloudchaser - vapefam - vapenation - morning,0.0,False
102,Le dira que no compre vapers desechables y que haga lo que le salga la polla que nadie te mande,0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,0.6415944675595185,False
103,Warning 18+ Usual Vapers Morning #tits #on #couch,8,8_digest_via_vapers_december,digest - via - vapers - december - couch - tits - usual - morning - 18 - warning,1.0,False
104,"A patented coke can ecig, with a unique sense of opening coke ceremony, would you choose it?A patented coke can, with a unique sense of opening coke ceremony, would you choose it?Warning: product is for adults only. #vape #vapelife #vapenation #vapeporn #vapeon #VapeFam",-1,-1_good_vaper_vape_vapers,good - vaper - vape - vapers - vapecommunity - vapelife - cloudchaser - vapefam - vapenation - morning,0.0,False
105,"#Jamzejuice A cool touch of watermelon, juicy and sweet. A tropical vape you won't want to miss! #jamz#ejuice#vape#eliquid#vapelife#vapecommunity#vapenation#vaping#vapefam#vapeporn#vapeon#instavape#vapers#vapeshop#vapedaily#vapestagram#vapelyfe#vapelove#vapor",5,5_banana_vape_vapelife_berry,banana - vape - vapelife - berry - lafi - flavor - vapefam - sweet - great - blueberry,0.9714995469917252,True
106,: he cobrado which means 2 things: 1. poke bowl para comer 2. vaper para cenar,0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,0.9756440697286792,False
107,"si PUASJSJSJASJJAS es q me he quedado afuera cn el, cn juan y asi y justo venia mi madre, encima estaba cn el vaper y todo",0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,1.0,False
108,Sunad dio Conversatorio preventivo sobre el uso indebido de alcohol y vaper a los estudiantes de 4to y 5to ao para ser multiplicadores en su liceo para el cumplimiento de sus horas de labor social en Escuelas Seguras. Licda. Maritza Romero. Comisionada Dtto Capital,2,2_vaper_fumar_fumando_cigarro,vaper - fumar - fumando - cigarro - vapers - fuman - luego - uso - tabaco - smokers,0.6906212066316052,False
109,: El pene es como los vaper uno chupa chupa y chupa y uno no se cansa,0,0_vaper_vapers_quiero_ms,vaper - vapers - quiero - ms - vida - anuel - comprei - compro - xd - madre,1.0,False
