,Document,Topic,Name,Top_n_words,Probability,Representative_document
55,always amazing colour #uwell #uwelltech #caliburna #vapedaily #vapetime #vapefam #vapelove #caliburna3 #caliburnak3,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.87587155,FALSE
56,"live your life well, what should come is on the way #tita x aio #veepon #titaxaio #vp60 #titaxrba #vapelife #vape #vapegear #vapeculture #pod #svapo #vapefashion #vapejapan #vaporwaves #vapevietnam #vapelove #vapeboy #vaperussia #ukvape #vapefamily #vapestore #vapefam",0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.696464892,FALSE
57,rt : make it a tenet night #uwell #uwelltech #caliburna #vapedaily #vapetime #vapefam #vapelove #caliburn #caliburntenet only,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,1,FALSE
60,"rt : try the screenshot, which one will you get as your christmas gift? #uwell #uwelltech #caliburna #vapedaily #vapetime #vapef",0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,1,FALSE
61,rt : #crownm this new amazing technology is like a new incredible game being loaded. waiting for you to take on the challenge!,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.699116981,FALSE
63,rt : a little magic goes a long way #uwell #uwelltech #caliburn #vapedaily #vapetime #vapefam #vapelove #uwellcrown #crownm onl,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.776888213,FALSE
66,"rt : #caliburntenetkoko various ways, multiple choices. randomly control the air intake, and choose your favorite taste! #cali",0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.866787699,FALSE
69,rt : choose one? #uwell #uwelltech #caliburn #vapedaily #vapetime #vapefam #vapelove #uwellcrown #crownm only for adults(21+).,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,1,TRUE
70,ltimo stream del : hoy hay de todo! #matigeekup #geekup #mundogeekup #streamon #ciudadanmaladebuenosaires #magrioanimaciones #robosepu #pointandclick #aventuragrfica #semforoclimber #plataformeros #inside #twitch #twitchargentina #chau2022,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.721010168,FALSE
71,rt : which one do you want to choose? #uwell #uwelltech #caliburna #vapedaily #vapetime #vapefam #vapelove #caliburn #caliburnte,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,1,TRUE
74,rt : amazing blue! #uwell #uwelltech #caliburn #vapedaily #vapetime #vapefam #vapelove #uwellcrown #crownm only for adults(21+),0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.844360023,FALSE
75,hqd vape -nita puffs whatsapp or wechat +86 #hqdvape##poland #polishgirl #polishboy #vapegirl #vapenation #vaper #vapeshop #vapecommunity #vapelife #vapedaily #vapeon #vapelove #vaping #handcheck #vapefam #likeforlikes,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.683757509,FALSE
76,rt : pick pick #uwell #uwelltech #caliburn #vapedaily #vapetime #vapefam #vapelove #uwellcrown #crownm only for adults(21+). ht,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.940775802,FALSE
80,"wow! the new crown m pod mod promises to cater to mtl, dtl and rdl vapers with different coil combinations, vw and airflow adjustment. interesting! our has more here #uwell #crownm #vape #ecigclick",0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.699280899,FALSE
85,rt : a winner is a dreamer who never gave up. #uwell #uwelltech #caliburn #vapedaily #vapetime #vapefam #vapelove #uwellcrown #c,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.831360884,FALSE
87,rt : can we take a moment and appreciate these beautiful strains! #hitsngiggles #hitsandgiggles #smokeshop #vapeshop #vap,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.708454218,FALSE
92,rt : theres power in chaos and in symmetry #uwell #uwelltech #caliburna #vapedaily #vapetime #vapefam #vapelove #caliburn #cali,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.773267988,FALSE
96,rt : what do you do at night? these are the ones i would use. #uwell #uwelltech #caliburna #vapedaily #vapetime #vapefam #vape,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,1,FALSE
99,draw the colorful life #suorin #disposablevape #flavorvape #vapefan #vapetime #vapeworld,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.721010168,FALSE
100,rt : do you like cyberpunk style? i'm obsessed with this. . #vapelustion #hannyaairtok #airtok #airtokpod #hannyavape #hannyaf,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.721010168,FALSE
102,"rt : geekvape obelisk u if you look at what you have in life, you'll always have more. if you look at what you don't have i",0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.750999342,FALSE
106,"fabulous caliburn ak3, the path of the first ray of the rising",0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.87587155,FALSE
109,rt : when there is light #uwell #uwelltech #caliburna #vapedaily #vapetime #vapefam #vapelove #caliburn #caliburntenet #calibur,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,1,FALSE
110,"rt : #giveaway #valentinesday #valentinesday2023 witness every kind of ""love"" whether a lover, pets, or yourself, you may h",0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.692080216,FALSE
115,rt : coming up! welcome #tpe23 show attendees feb nd-24th free entry with convention badge! #hustlervegas,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.704065261,FALSE
120,double beauty pic from #suorin #disposablevape #flavorvape #vapefan #vapetime #vapeworld,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.692659012,FALSE
121,"rt : ""uwell wants to meet with you""-usa we're meeting in less than hours, and we're looking forward to meeting our friends in",0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.692080216,FALSE
122,#pureinvoke a usual unusual flavor made to represent the nyc lifestyle! #pureinvoke#vapegram#cloudchaser#vapeallday#vapelifestyle#vapestore#vapephotography#vapegirls#subohm#ukvapers#vapeaddict#handcheck#vapehard#coilporn#cloudchasing#vaporizer#vapeindonesia,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.690525621,FALSE
123,rt : aegis legend classic kit top airflow!!! #love #foryou #explore #explorepage #vape #vaping #ecigarette #geekvape #gee,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.721010168,FALSE
124,"the correct one is c, why, because a the date should be , , , the b should be tpe not tep, &amp; d should be state of nevada not california. come join",0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,1,FALSE
126,rt : satisfying vape tricks with mr for max air . #mrfog #vape #vapeon #vapelife #vapeca #vapeshop #vapes .,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.721010168,FALSE
129,did you have a dream last night? #uwell #uwelltech #caliburna #vapedaily #vapetime #vapefam #vapelove #caliburn #caliburncrownm only for adults(21+).,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,1,FALSE
130,that was pretty fun...i had like screenshots before i got this lols,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.708454218,FALSE
131,chatbot use cases: how they can help in your industry #illini #cryptocurrency #winterstorm #founderstories #sportstab #saintjeandeluz #vapestore #tech #kwitealigations #ghostbrothers #nowplaying #middleschool #hookedonjd #krush #biodiversity,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.721010168,FALSE
135,"when i received mine in this olive green color, that's exactly what i thought! it emits adventure, backpacking, camo uniform, the army ...the outdoors! the attention to detail is exceptional!",0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.76629403,FALSE
143,highlights of micool2? let's watch the video below check here : #ecig #vapeshop #vapelife #vapelove #eliquid #ejuice #zqvapor #micool2,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.721010168,FALSE
144,come check out our van this saturday! #elpasotexas #supportlocal #mobilevapeshop #elpasotx #vapeshop #vapelife #vapesociety #elpasovapes #elpasovapedelivery #mercedes #mercedesbenz #dispo,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.694216972,FALSE
1,whatsup to all of our customers &amp; followers : we just got thesecbdmintpacksin at : palmassmokeshop6711 hollywood blvd. los angeles ca #mints #cbdmints #palmassmokeshop #smokeaccessories #hollywood #losangeles #smokeproducts #hollywoodwwalkoffame,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.855279058,FALSE
2,rolling tray with magnetic lid update #annapolismd near mall #maryland #annapolis #parole near wawa #downtownannapolis near anne arundel medical center #wes #pipes #pipe delta8 #oilrig #hookah #kratom #cbd #puffco #cigar #vapeshop tobacco shop #vaporizer #eliquid,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.656865405,TRUE
5,smokeshop last sold me an edible,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.94235814,FALSE
7,lost vape centaurus q80 pod kit thit b vape kit chnh hng website: /16/1 nguyn ngc lc-p14- q10 /39b1 l vn s - p13- q3 hotline : ( zalo ) #tinhdauvape #vapeshopquan3 #vapeshopquan10 #vape #vapeshop,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.670445221,FALSE
13,rt : im dead bitch im reading reviews for this smokeshop by my dads house and this one review has literally no words just this,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.962906193,FALSE
17,"element short shots available at wholesale flavours in ml, ml and litre sizes. take a look at the range here: #vape #ejuice #eliquid #vapeshop #vapeliquid #wholesaleflavours #element #longfill #shortshot",1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.677891636,FALSE
19,is this why i saw a vapeshop apologizing/ complaining about cra?,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.715591803,FALSE
21,disposable vape factory more than flavors for you to choose from. #vape #vapes #vapepen #vapedisposable #disposablevape #vapepod #podmod #vapingcommunity #vapejuice #smoke #smoking #disposablepod #vapedisposable #odm #oem #vapeshop #vapewholesale #vapefactory #factory,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.710985606,TRUE
23,"rt : the reason i love is because they helped me quit smoking. i smoked since i was , turned into a pack a day smoke",1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.76159252,FALSE
25,"if you're in san diego, come on down to see us. we're open from -10 pm every day of the week. #smokeshop #sandiego #eliquid #vapelife #chulavista #southsandiego #smoke",1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.772808314,FALSE
29,fancy water pipes disposable update #annapolismd near mall #maryland #annapolis #parole near wawa #downtownannapolis near anne arundel medical center #pipes #pipe delta8 #oilrig #hookah #kratom #cbd #puffco #cigar #vapeshop tobacco shop #vaporizer #eliquid #disposable,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.665216089,TRUE
32,"glass bowl with display box, #vapeshop #graffix #smokegraffix #glass #bong #puffco #puffcopeak #cannabis #cannabiscommunity #cannabisculture #weed #weedsociety",1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.715591803,FALSE
39,rt : i own a smokeshop in texas and cops are horrible harassing my customers. they wait across stopping them for any reas,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,1,FALSE
49,factory directly wholesale. tel/whatsapp: +86 #disposablevape #vapedisposable #vapeworld #vapelyfe #vapecommunity #vape #vapelife #vapeshop #vapeindonesia #vapenation,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.715591803,FALSE
54,im go to my nearest smokeshop and just flip out on em as if they the ones responsible for the treachery,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,1,FALSE
59,mathematix lava lamp pipe #smokeshop #sandiego #chulavista #southsandiego #smoke #cbd #thc,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.715591803,FALSE
65,rt : drink your water if your in atlanta stop by #thejuicyjoint #smokeshop,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.761565828,FALSE
67,seeing bash smokeshop out of vapes and flavored blunts almost made me cry,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.946327026,FALSE
68,#lordofthehits #lordoftherings #lordoftheweed en high-way :20 smokeshop,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,1,FALSE
73,"introducing the all new medusa knockout air gram disposable including cdt (cannabis derived terpenes) as well as a blend of delta , thc-o, and thc-p #medusa #thco #delta8 #thcp #2gram #disposable #smokeshop",1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.689377699,FALSE
81,"more and more countries and people highly recognized that health is most important thing in life. more and more countries, international tobacco groups, ngos take part in the #smokelessworld activity. hqd will join them too. #vapewholesale #vapeporn #vapebrand #vapecommunity",1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.694846256,FALSE
83,i'm already getting my custom hoodie and hat made from my guy thats makes dope merch for my smokeshop and i'm bringing an extra cap to give away to a visitor to cult booth.,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,1,FALSE
90,up in smoke-ys #smokeys503inc #smokeshop #oregon #pnw #503 #salem smokey's gift shop,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,1,FALSE
91,we got brandnewgrinders just in at palmassmokeshop6711 hollywood boulevard los angeles ca peace - #grinders #herbgrinders #rickandmorty #ricknmorty #palmassmokeshop #losangeles #hollywood #smokeaccessories #smokeproducts #smokeshop #420,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,1,FALSE
94,selling puffs/cake bars and jeeters and edibles join telegram #smokeshop #carts #disposible #jeeter #puffbar #vape #telegram18 #forsale #california #edibles,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.945749212,FALSE
95,"rt : send for the dispensary, im ready to grab some fresh wax. and send for the smokeshop because i deserve a fresh, clean",1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.859240355,FALSE
101,rt : #vibes. #fatty. #blanco. coming soon to a smokeshop/dispensary near you.. #justwaitonit. #vibespapersonly. #vibe,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.918014425,FALSE
104,most of this is sold at the local smokeshop,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,1,FALSE
107,"what the fuck do you think space time is, and then im gonna need your plug/smokeshops number.",1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.811229264,FALSE
108,so is makes total sense. paying teens to promote a fake warehouse. has always been the worst brands and now the pay kids to post propaganda,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,1,FALSE
112,iplay will be present in #tpe23 let's meet you in las vegas in february! : the product contains addictive chemical nicotine. for adults (21+) only. : #iplayvape #tpe #usa #tpeus #vapeshow,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.676444016,FALSE
114,"better way to enjoy the cartridge and wax, enjoy the wonderful time with your friends #vape #vaporizers #vaping #erig #cannabis #smokeshop #vaporizer #wax #waxpen #hatovape #hatovapeofficial #erig #dabrig #waxvaporizer #waxvape #vaporizer",1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.660639099,FALSE
116,"smores will transport you to a cozy campsite with every inhale! it's the perfect combination of rich chocolate and gooey marshmallows, all wrapped up in the warm, crispy goodness of a graham cracker. #vapeshop #ecig #rda #vapeallday #loadedejuice #letsgetloaded",1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.870249177,FALSE
117,"rt : up to % off on bongs, pipes and gifts on #headshop #smokeshop follow us for more promotions",1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,1,FALSE
118,wholesale puffs #vapes #vapeon #disposablevapes #elux #elfbar #disposableecig #vapepen #clouds #ukvape #vapeshop #francevapers #vaporindo #vapephilippines #vapecommunity #products #productphotography #follow4like #vapour #vapenation #vapefrance #vapeitalia,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.715591803,FALSE
119,find the vape juice in uae top vape e-juice brands - get the best vape e-juice online for same-day delivery from vapor store in the uae. you can order sharjah e-liquid based on your preferences. buy link: #vaporstoreuae #vapeshop #juice #uae,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.689377699,FALSE
